best_bid_amount,best_ask_amount,ask_iv,bid_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,mark_price,open_interest,max_price,min_price,settlement_price,last_price,asks,bids,instrument_name,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Time to Expiration
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,63.48,0.0,0.0,0.0,0.1341,0.0,0.216,0.0835,0.146492,0.3685,[],[],ETH-28MAR25-2700-P,2634.04,14252040301,1730245629247,-6.0626,-1.43462,6.99451,0.00032,-0.36725,0.0,0.0,,,,month,28MAR25,2700,0.40821917808219177
219.0,274.0,63.69,62.08,ETH-28MAR25,2851.96,62.52,0.147,0.151,0.0,0.1481,10597.0,0.235,0.0975,0.161966,0.2055,"[[0.151, 274.0]]","[[0.147, 219.0]]",ETH-28MAR25-2800-P,2634.04,14429649307,1730245629247,-6.42929,-1.478,7.06102,0.00034,-0.40287,0.0,0.0,,,,month,28MAR25,2800,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,63.75,0.0,0.0,0.0,0.1575,0.0,0.234,0.1055,0.147916,0.0665,[],[],ETH-28MAR25-2900-C,2634.04,14252040375,1730245629143,4.9447,-1.50475,7.30557,0.00033,0.56644,0.0,0.0,,,,month,28MAR25,2900,0.40821917808219177
307.0,108.0,63.33,62.55,ETH-28MAR25,2851.96,62.94,0.138,0.14,0.0,0.139,125.0,0.218,0.0915,0.130477,0.134,"[[0.14, 108.0], [0.5, 30.0]]","[[0.138, 307.0]]",ETH-28MAR25-3000-C,2634.04,14429671465,1730245629143,4.56418,-1.52927,7.25702,0.00035,0.53014,2109.56,6.0,0.0,0.134,0.134,month,28MAR25,3000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,74.47,0.0,0.0,0.0,0.1593,0.0,0.246,0.103,0.150639,0.1895,[],[],ETH-28MAR25-3100-C,2634.07,14259918011,1730245631157,4.45949,-1.77815,7.39024,0.00029,0.5281,0.0,0.0,,,,month,28MAR25,3100,0.40821917808219177
100.0,100.0,68.72,59.88,ETH-28MAR25,2851.99,65.18,0.2795,0.3015,0.0,0.2927,8913.0,0.396,0.2265,0.31451,0.399,"[[0.3015, 100.0]]","[[0.2795, 100.0]]",ETH-28MAR25-3400-P,2634.07,14429685085,1730245631157,-10.23395,-1.55266,7.11453,0.00033,-0.58436,0.0,0.0,,,,month,28MAR25,3400,0.40821917808219177
100.0,100.0,68.09,59.9,ETH-28MAR25,2851.99,64.29,0.306,0.326,0.0,0.3167,10408.0,0.4205,0.2495,0.340668,0.471,"[[0.326, 100.0]]","[[0.306, 100.0]]",ETH-28MAR25-3500-P,2634.07,14429683682,1730245631260,-10.87106,-1.50106,6.9736,0.00033,-0.61495,0.0,0.0,,,,month,28MAR25,3500,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,74.47,0.0,0.0,0.0,0.2463,0.0,0.35,0.178,0.263868,0.34,[],[],ETH-28MAR25-3100-P,2634.07,14252040518,1730245631157,-8.68431,-1.77815,7.39024,0.00029,-0.4719,0.0,0.0,,,,month,28MAR25,3100,0.40821917808219177
193.0,108.0,64.52,63.91,ETH-28MAR25,2851.99,64.29,0.0885,0.09,0.0,0.0894,4136.0,0.1675,0.0485,0.083796,0.0865,"[[0.09, 108.0]]","[[0.0885, 193.0]]",ETH-28MAR25-3500-C,2634.07,14429683924,1730245631260,3.44945,-1.50106,6.9736,0.00033,0.38505,22688.0,100.0,0.0,0.0865,0.0865,month,28MAR25,3500,0.40821917808219177
100.0,100.0,68.61,60.02,ETH-28MAR25,2851.99,65.04,0.3615,0.3815,0.0,0.3731,6593.0,0.4795,0.303,0.400064,0.5115,"[[0.3815, 100.0]]","[[0.3615, 100.0]]",ETH-28MAR25-3700-P,2634.07,14429671944,1730245631260,-12.07741,-1.45254,6.67006,0.00031,-0.66189,0.0,0.0,,,,month,28MAR25,3700,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,63.75,0.0,0.0,0.0,0.1744,0.0,0.263,0.117,0.189325,0.1235,[],[],ETH-28MAR25-2900-P,2634.07,14252040739,1730245631260,-7.35099,-1.50476,7.30561,0.00033,-0.43355,0.0,0.0,,,,month,28MAR25,2900,0.40821917808219177
100.0,251.0,64.95,60.43,ETH-28MAR25,2851.99,62.94,0.1845,0.196,0.0,0.1909,10609.0,0.284,0.1345,0.207794,0.211,"[[0.196, 251.0]]","[[0.1845, 100.0]]",ETH-28MAR25-3000-P,2634.07,14429671456,1730245631157,-7.71047,-1.52928,7.25708,0.00035,-0.46985,0.0,0.0,,,,month,28MAR25,3000,0.40821917808219177
100.0,100.0,67.63,61.15,ETH-28MAR25,2851.99,63.52,0.2325,0.249,0.0,0.2385,8582.0,0.3365,0.177,0.25794,0.337,"[[0.249, 100.0]]","[[0.2325, 100.0]]",ETH-28MAR25-3200-P,2634.07,14429672262,1730245631157,-8.99104,-1.54275,7.25449,0.00034,-0.53197,0.0,0.0,,,,month,28MAR25,3200,0.40821917808219177
171.0,228.0,63.91,63.12,ETH-28MAR25,2851.99,63.52,0.1155,0.1175,0.0,0.1165,344.0,0.196,0.071,0.108803,0.1125,"[[0.1175, 228.0]]","[[0.1155, 171.0]]",ETH-28MAR25-3200-C,2634.07,14429601189,1730245631260,4.10213,-1.54273,7.25456,0.00034,0.46803,29518.65,100.0,0.0,0.1125,0.1125,month,28MAR25,3200,0.40821917808219177
100.0,100.0,68.24,59.51,ETH-28MAR25,2851.99,63.63,0.253,0.275,0.0,0.2633,9005.0,0.3635,0.2,0.284619,0.2945,"[[0.275, 100.0]]","[[0.253, 100.0]]",ETH-28MAR25-3300-P,2634.07,14429672306,1730245631260,-9.6263,-1.53181,7.19095,0.00034,-0.56159,0.0,0.0,,,,month,28MAR25,3300,0.40821917808219177
153.0,106.0,63.92,63.33,ETH-28MAR25,2851.99,63.63,0.1055,0.107,0.0,0.1063,1186.0,0.1855,0.0625,0.099568,0.1025,"[[0.107, 106.0]]","[[0.1055, 153.0]]",ETH-28MAR25-3300-C,2634.07,14429677319,1730245631157,3.87595,-1.53181,7.19095,0.00034,0.43841,26884.93,100.0,0.0,0.1025,0.1025,month,28MAR25,3300,0.40821917808219177
158.0,119.0,65.71,65.06,ETH-28MAR25,2851.99,65.39,0.069,0.0705,0.0,0.0697,7819.0,0.145,0.0335,0.065547,0.124,"[[0.0705, 119.0]]","[[0.069, 158.0]]",ETH-28MAR25-3800-C,2634.07,14429604796,1730245631260,2.88141,-1.42188,6.49525,0.0003,0.31667,0.0,0.0,,,,month,28MAR25,3800,0.40821917808219177
2700.0,0.0,0.0,65.18,ETH-28MAR25,2851.99,65.18,0.1005,0.0,0.0,0.1005,3062.0,0.1805,0.057,0.093548,0.1005,[],"[[0.1005, 2700.0], [0.1, 7477.0], [0.0995, 9500.0], [0.099, 5441.0], [0.0985, 8104.0], [0.098, 11424.0], [0.0975, 6714.0], [0.097, 3331.0], [0.0965, 2909.0], [0.096, 512.0], [0.0955, 228.0], [0.095, 91.0], [0.0875, 80.0], [0.0725, 134.0], [0.0655, 136.0]]",ETH-28MAR25-3400-C,2634.07,14429667950,1730245631157,3.67741,-1.55265,7.11455,0.00033,0.41564,693484.46,2772.0,21.8182,0.0825,0.1045,month,28MAR25,3400,0.40821917808219177
153.0,119.0,64.97,64.35,ETH-28MAR25,2851.99,64.66,0.0815,0.083,0.0,0.0822,5116.0,0.1595,0.043,0.142114,0.1425,"[[0.083, 119.0]]","[[0.0815, 153.0]]",ETH-28MAR25-3600-C,2634.07,14429649269,1730245631157,3.25042,-1.47863,6.83023,0.00032,0.3608,24378.13,263.0,114.2857,0.032,0.1425,month,28MAR25,3600,0.40821917808219177
155.0,124.0,65.36,64.72,ETH-28MAR25,2851.99,65.04,0.075,0.0765,0.0,0.0757,5976.0,0.152,0.038,0.071371,0.071,"[[0.0765, 124.0]]","[[0.075, 155.0]]",ETH-28MAR25-3700-C,2634.07,14429636571,1730245631157,3.06153,-1.45253,6.67012,0.00031,0.33811,0.0,0.0,,,,month,28MAR25,3700,0.40821917808219177
100.0,100.0,70.22,60.0,ETH-28MAR25,2851.98,64.66,0.3335,0.358,0.0,0.3445,8757.0,0.4495,0.276,0.434897,0.367,"[[0.358, 100.0]]","[[0.3335, 100.0]]",ETH-28MAR25-3600-P,2634.06,14429672142,1730245632267,-11.47938,-1.47862,6.83014,0.00032,-0.63921,0.0,0.0,,,,month,28MAR25,3600,0.40821917808219177
100.0,100.0,91.64,35.32,ETH-28MAR25,2851.98,65.39,0.345,0.4655,0.0,0.4022,4175.0,0.51,0.331,0.430152,0.5455,"[[0.4655, 100.0]]","[[0.345, 100.0]]",ETH-28MAR25-3800-P,2634.06,14429684481,1730245632164,-12.66668,-1.42187,6.4951,0.0003,-0.68333,0.0,0.0,,,,month,28MAR25,3800,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.98,79.4,0.0,0.0,0.0,0.0993,0.0,0.1875,0.0505,0.093097,0.05,[],[],ETH-28MAR25-3900-C,2634.06,14262808403,1730245632164,3.20529,-1.78962,6.97618,0.00025,0.36437,0.0,0.0,,,,month,28MAR25,3900,0.40821917808219177
303.0,110.0,66.38,65.68,ETH-28MAR25,2851.99,66.38,0.0585,0.06,0.0,0.06,9028.0,0.1335,0.027,0.057533,0.0501,"[[0.06, 110.0]]","[[0.0585, 303.0]]",ETH-28MAR25-4000-C,2634.07,14429605806,1730245633171,2.56126,-1.36357,6.13559,0.00028,0.27949,32217.56,250.0,0.0,0.0501,0.0501,month,28MAR25,4000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,79.4,0.0,0.0,0.0,0.4668,0.0,0.5885,0.3835,0.493612,0.355,[],[],ETH-28MAR25-3900-P,2634.07,14252040586,1730245633171,-13.33043,-1.78964,6.97622,0.00025,-0.63563,0.0,0.0,,,,month,28MAR25,3900,0.40821917808219177
337.0,407.0,70.93,61.12,ETH-28MAR25,2851.99,66.38,0.4515,0.4725,0.0,0.4625,2364.0,0.573,0.389,0.493957,0.513,"[[0.4725, 407.0]]","[[0.4515, 337.0]]",ETH-28MAR25-4000-P,2634.07,14429668313,1730245633171,-13.80517,-1.36357,6.1355,0.00028,-0.72052,0.0,0.0,,,,month,28MAR25,4000,0.40821917808219177
157.0,65.0,116.26,62.21,ETH-28MAR25,2851.99,67.15,0.5145,0.6395,0.0,0.5242,941.0,0.6365,0.449,0.556276,0.572,"[[0.6395, 65.0]]","[[0.5145, 157.0]]",ETH-28MAR25-4200-P,2634.07,14429684815,1730245633171,-14.91236,-1.29273,5.75029,0.00026,-0.75378,0.0,0.0,,,,month,28MAR25,4200,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,88.69,0.0,0.0,0.0,0.0971,0.0,0.1925,0.047,0.091528,0.069,[],[],ETH-28MAR25-4300-C,2634.07,14262808406,1730245633171,2.89377,-1.94195,6.77689,0.00022,0.33644,0.0,0.0,,,,month,28MAR25,4300,0.40821917808219177
295.0,311.0,74.18,65.07,ETH-28MAR25,2851.99,67.94,0.582,0.5995,0.0,0.5873,930.0,0.701,0.51,0.622094,0.8025,"[[0.5995, 311.0]]","[[0.582, 295.0], [0.5815, 301.0], [0.581, 97.0], [0.5805, 529.0], [0.58, 862.0], [0.5795, 1884.0], [0.579, 2364.0], [0.5785, 3716.0], [0.578, 1937.0], [0.5775, 4810.0], [0.577, 2255.0], [0.5765, 2535.0], [0.576, 1839.0], [0.5755, 1523.0], [0.575, 1797.0], [0.5745, 597.0], [0.574, 898.0], [0.5735, 909.0], [0.573, 299.0], [0.5725, 1195.0]]",ETH-28MAR25-4400-P,2634.07,14429685111,1730245633171,-15.98325,-1.22089,5.3673,0.00024,-0.78242,0.0,0.0,,,,month,28MAR25,4400,0.40821917808219177
176.0,470.0,67.94,67.14,ETH-28MAR25,2851.99,67.94,0.043,0.0445,0.0,0.0445,9665.0,0.1135,0.0175,0.042026,0.033,"[[0.0445, 470.0]]","[[0.043, 176.0]]",ETH-28MAR25-4400-C,2634.07,14429649453,1730245633171,2.01971,-1.22089,5.36737,0.00024,0.21758,0.0,0.0,,,,month,28MAR25,4400,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,83.77,0.0,0.0,0.0,0.097,0.0,0.1885,0.048,0.091164,0.0625,[],[],ETH-28MAR25-4100-C,2634.07,14262808405,1730245633171,3.0262,-1.85639,6.8589,0.00024,0.34728,0.0,0.0,,,,month,28MAR25,4100,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,83.77,0.0,0.0,0.0,0.5346,0.0,0.6635,0.4465,0.5635,0.197,[],[],ETH-28MAR25-4100-P,2634.07,14252040733,1730245633171,-14.35754,-1.85639,6.8589,0.00024,-0.65272,0.0,0.0,,,,month,28MAR25,4100,0.40821917808219177
170.0,112.0,67.15,66.4,ETH-28MAR25,2851.99,67.15,0.05,0.0515,0.0,0.0515,9428.0,0.1225,0.0215,0.048029,0.0545,"[[0.0515, 112.0]]","[[0.05, 170.0]]",ETH-28MAR25-4200-C,2634.07,14429689370,1730245633171,2.27224,-1.29273,5.75029,0.00026,0.24622,0.0,0.0,,,,month,28MAR25,4200,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.99,88.69,0.0,0.0,0.0,0.6049,0.0,0.741,0.512,0.635686,0.7115,[],[],ETH-28MAR25-4300-P,2634.07,14252040515,1730245633171,-15.33795,-1.94195,6.77689,0.00022,-0.66356,0.0,0.0,,,,month,28MAR25,4300,0.40821917808219177
311.0,14.0,68.36,67.25,ETH-28MAR25,2851.99,68.38,0.0395,0.0415,0.0,0.0415,0.0,0.109,0.0155,0.039025,0.0115,"[[0.0415, 14.0]]","[[0.0395, 311.0]]",ETH-28MAR25-4500-C,2634.07,14429667989,1730245633171,1.90735,-1.18662,5.18308,0.00023,0.20499,39872.18,427.0,-66.1765,0.0115,0.098,month,28MAR25,4500,0.40821917808219177
194.0,483.0,70.5,69.16,ETH-28MAR25,2851.99,70.5,0.028,0.03,0.0,0.03,7780.0,0.092,0.0095,0.028019,0.0248,"[[0.03, 483.0]]","[[0.028, 194.0], [0.0001, 16.0]]",ETH-28MAR25-5000-C,2634.07,14429606905,1730245633171,1.44687,-1.02161,4.32834,0.00018,0.15399,15964.01,250.0,0.0,0.0248,0.0248,month,28MAR25,5000,0.40821917808219177
131.0,59.0,120.52,62.07,ETH-28MAR25,2851.99,68.38,0.6085,0.737,0.0,0.6194,198.0,0.734,0.5415,0.655,0.7915,"[[0.737, 59.0]]","[[0.6085, 131.0]]",ETH-28MAR25-4500-P,2634.07,14429684788,1730245633201,-16.50474,-1.18662,5.18305,0.00023,-0.79501,0.0,0.0,,,,month,28MAR25,4500,0.40821917808219177
182.0,15.0,68.63,68.06,ETH-28MAR25,2851.97,68.63,0.0375,0.0385,0.0,0.0385,6341.0,0.1045,0.014,0.036026,0.0325,"[[0.0385, 15.0]]","[[0.0375, 182.0]]",ETH-28MAR25-4600-C,2634.05,14429606402,1730245635185,1.79505,-1.14607,4.98758,0.00022,0.19233,0.0,0.0,,,,month,28MAR25,4600,0.40821917808219177
82.0,47.0,128.37,69.38,ETH-28MAR25,2851.97,70.5,0.7815,0.9055,0.0,0.7832,1812.0,0.902,0.701,0.823546,0.847,"[[0.9055, 47.0]]","[[0.7815, 82.0], [0.781, 1063.0], [0.7805, 1378.0], [0.78, 2674.0], [0.7795, 2314.0], [0.779, 2661.0], [0.7785, 3190.0], [0.778, 5563.0], [0.7775, 6149.0], [0.777, 9652.0], [0.7765, 11449.0], [0.776, 9841.0], [0.7755, 17144.0], [0.775, 12659.0], [0.7745, 13722.0], [0.774, 12041.0], [0.7735, 7052.0], [0.773, 4786.0], [0.7725, 7244.0], [0.772, 4312.0]]",ETH-28MAR25-5000-P,2634.05,14429690228,1730245635396,-19.01111,-1.02157,4.3281,0.00018,-0.84602,15446.56,7.0,0.296,0.8445,0.847,month,28MAR25,5000,0.40821917808219177
114.0,363.0,71.75,62.33,ETH-28MAR25,2851.97,68.63,0.641,0.657,0.0,0.6514,858.0,0.767,0.573,0.687916,0.8645,"[[0.657, 363.0], [0.6575, 726.0], [0.658, 1052.0], [0.6585, 4095.0], [0.659, 4517.0], [0.6595, 9957.0], [0.66, 3249.0], [0.6605, 8144.0], [0.661, 6198.0], [0.6615, 2654.0], [0.662, 5625.0], [0.6625, 2812.0], [0.663, 3201.0], [0.6635, 1911.0], [0.664, 3196.0], [0.6645, 2258.0], [0.665, 778.0], [0.6655, 669.0], [0.666, 447.0], [0.667, 562.0]]","[[0.641, 114.0]]",ETH-28MAR25-4600-P,2634.05,14429690233,1730245635396,-17.02625,-1.14607,4.98746,0.00022,-0.80768,0.0,0.0,,,,month,28MAR25,4600,0.40821917808219177
188.0,470.0,69.34,68.4,ETH-28MAR25,2851.97,69.34,0.032,0.0335,0.0,0.0335,7356.0,0.097,0.0115,0.032021,0.032,"[[0.0335, 470.0]]","[[0.032, 188.0]]",ETH-28MAR25-4800-C,2634.05,14429671415,1730245635288,1.59915,-1.07385,4.62581,0.0002,0.17054,0.0,0.0,,,,month,28MAR25,4800,0.40821917808219177
152.0,54.0,125.2,62.34,ETH-28MAR25,2851.97,69.34,0.706,0.8375,0.0,0.7165,1312.0,0.8335,0.6365,0.755729,0.889,"[[0.8375, 54.0]]","[[0.706, 152.0]]",ETH-28MAR25-4800-P,2634.05,14429689461,1730245635185,-18.04041,-1.07385,4.62578,0.0002,-0.82946,0.0,0.0,,,,month,28MAR25,4800,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,94.16,0.0,0.0,0.0,0.0696,0.0,0.162,0.0275,0.065388,0.115,[],[],ETH-28MAR25-5200-C,2634.05,14252040463,1730245635185,2.18687,-1.7971,5.90704,0.00018,0.25046,0.0,0.0,,,,month,28MAR25,5200,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,94.16,0.0,0.0,0.0,0.8929,0.0,1.0425,0.7905,0.932741,0.9055,[],[],ETH-28MAR25-5200-P,2634.05,14252040358,1730245635185,-19.86079,-1.7971,5.90704,0.00018,-0.74954,0.0,0.0,,,,month,28MAR25,5200,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,94.16,0.0,0.0,0.0,0.063,0.0,0.153,0.0235,0.059099,0.0031,[],[],ETH-28MAR25-5400-C,2634.05,14252040373,1730245635185,2.03475,-1.72091,5.6566,0.00017,0.23129,0.0,0.0,,,,month,28MAR25,5400,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,94.16,0.0,0.0,0.0,0.9564,0.0,1.107,0.853,0.998273,0.7515,[],[],ETH-28MAR25-5400-P,2634.05,14252040744,1730245635185,-20.8609,-1.72091,5.6566,0.00017,-0.76871,0.0,0.0,,,,month,28MAR25,5400,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,125.17,0.0,0.0,0.0,0.124,0.0,0.254,0.0585,0.118966,0.1,[],[],ETH-28MAR25-5600-C,2634.05,14276792010,1730245635288,2.56296,-2.74441,6.76817,0.00016,0.3365,0.0,0.0,,,,month,28MAR25,5600,0.40821917808219177
318.0,560.0,74.26,72.81,ETH-28MAR25,2851.97,74.26,0.0155,0.017,0.0,0.017,6299.0,0.0685,0.0021,0.016011,0.0065,"[[0.017, 560.0]]","[[0.0155, 318.0], [0.0001, 10.0]]",ETH-28MAR25-6000-C,2634.05,14429607127,1730245635185,0.87588,-0.74901,3.0126,0.00012,0.09206,0.0,0.0,,,,month,28MAR25,6000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,125.17,0.0,0.0,0.0,1.2779,0.0,1.476,1.1455,1.325956,1.188,[],[],ETH-28MAR25-6200-P,2634.05,14252040412,1730245635185,-24.00403,-2.58216,6.38518,0.00015,-0.70721,0.0,0.0,,,,month,28MAR25,6200,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,125.17,0.0,0.0,0.0,0.1039,0.0,0.2295,0.044,0.099496,0.1235,[],[],ETH-28MAR25-6200-C,2634.05,14252040423,1730245635288,2.28357,-2.58216,6.38518,0.00015,0.29279,0.0,0.0,,,,month,28MAR25,6200,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,125.17,0.0,0.0,0.0,0.1171,0.0,0.2455,0.053,0.112238,0.0181,[],[],ETH-28MAR25-5800-C,2634.05,14252040725,1730245635185,2.47251,-2.69095,6.65421,0.00015,0.32152,0.0,0.0,,,,month,28MAR25,5800,0.40821917808219177
96.0,114.0,83.52,75.82,ETH-28MAR25,2851.97,74.26,1.1225,1.132,0.0,1.1208,4603.0,1.2475,1.0295,1.170647,1.319,"[[1.132, 114.0]]","[[1.1225, 96.0], [1.122, 455.0], [1.1215, 1025.0], [1.121, 1147.0], [1.1205, 2941.0], [1.12, 1840.0], [1.1195, 3065.0], [1.119, 3010.0], [1.1185, 3353.0], [1.118, 3481.0], [1.1175, 2885.0], [1.117, 3234.0], [1.1165, 4431.0], [1.116, 4436.0], [1.1155, 7810.0], [1.115, 9188.0], [1.1145, 9727.0], [1.114, 10953.0], [1.1135, 10163.0], [1.113, 14341.0]]",ETH-28MAR25-6000-P,2634.05,14429690230,1730245635396,-23.6736,-0.749,3.01248,0.00012,-0.90794,0.0,0.0,,,,month,28MAR25,6000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,125.17,0.0,0.0,0.0,1.0866,0.0,1.28,0.9595,1.129011,1.47,[],[],ETH-28MAR25-5600-P,2634.05,14308547863,1730245635185,-20.98606,-2.74866,6.73472,0.00016,-0.66497,0.0,0.0,,,,month,28MAR25,5600,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,125.17,0.0,0.0,0.0,1.1507,0.0,1.345,1.021,1.195055,1.7765,[],[],ETH-28MAR25-5800-P,2634.05,14252040405,1730245635288,-22.11911,-2.69095,6.65421,0.00015,-0.67848,0.0,0.0,,,,month,28MAR25,5800,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.97,125.17,0.0,0.0,0.0,0.0981,0.0,0.2225,0.0405,0.093793,0.1245,[],[],ETH-28MAR25-6400-C,2634.05,14252040650,1730245635288,2.19444,-2.52597,6.24625,0.00014,0.27954,0.0,0.0,,,,month,28MAR25,6400,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,1.3421,0.0,1.542,1.2085,1.392074,1.9685,[],[],ETH-28MAR25-6400-P,2634.04,14252040646,1730245637199,-24.94116,-2.52596,6.24621,0.00014,-0.72047,0.0,0.0,,,,month,28MAR25,6400,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,0.0926,0.0,0.2155,0.037,0.088486,0.067,[],[],ETH-28MAR25-6600-C,2634.04,14252040654,1730245637199,2.10879,-2.46909,6.10559,0.00014,0.26698,0.0,0.0,,,,month,28MAR25,6600,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,1.4068,0.0,1.608,1.2715,1.458588,0.7345,[],[],ETH-28MAR25-6600-P,2634.04,14252040315,1730245637199,-25.87478,-2.46909,6.10559,0.00014,-0.73302,0.0,0.0,,,,month,28MAR25,6600,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,1.4718,0.0,1.675,1.3355,1.525467,1.5805,[],[],ETH-28MAR25-6800-P,2634.04,14252040534,1730245637199,-26.80499,-2.41186,5.96406,0.00014,-0.74493,0.0,0.0,,,,month,28MAR25,6800,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,0.0875,0.0,0.2085,0.034,0.083543,0.058,[],[],ETH-28MAR25-6800-C,2634.04,14252040754,1730245637302,2.02657,-2.41186,5.96406,0.00014,0.25507,0.0,0.0,,,,month,28MAR25,6800,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,134.26,0.0,0.0,0.0,0.082,0.0,0.211,0.0305,0.078457,0.164,[],[],ETH-28MAR25-7800-C,2634.04,14338900144,1730245637199,1.80706,-2.4881,5.64645,0.00012,0.23383,0.0,0.0,,,,month,28MAR25,7800,0.40821917808219177
100.0,1122.0,78.12,76.09,ETH-28MAR25,2851.96,78.12,0.0095,0.011,0.0,0.011,5930.0,0.055,0.0001,0.010508,0.018,"[[0.011, 1122.0]]","[[0.0095, 100.0]]",ETH-28MAR25-7000-C,2634.04,14429607459,1730245637302,0.58267,-0.57526,2.1995,8e-05,0.06093,0.0,0.0,,,,month,28MAR25,7000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,1.735,0.0,1.9445,1.593,1.79607,2.1785,[],[],ETH-28MAR25-7600-P,2634.04,14252040695,1730245637199,-30.4935,-2.18411,5.40087,0.00013,-0.78672,0.0,0.0,,,,month,28MAR25,7600,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,0.0747,250.0,0.196,0.0285,0.07113,0.0688,[],[],ETH-28MAR25-7200-C,2634.04,14399636965,1730245637302,1.77968,-2.29243,5.50563,0.00013,0.22622,44233.76,250.0,0.0,0.0688,0.0688,month,28MAR25,7200,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,0.0665,250.0,0.1845,0.024,0.066861,0.0686,[],[],ETH-28MAR25-7600-C,2634.04,14412085005,1730245637199,1.63242,-2.17349,5.20618,0.00012,0.20588,44924.08,250.0,0.0,0.0686,0.0686,month,28MAR25,7600,0.40821917808219177
281.0,282.0,90.17,58.38,ETH-28MAR25,2851.96,78.12,1.456,1.477,0.0,1.4654,4643.0,1.602,1.3635,1.524251,1.718,"[[1.477, 282.0]]","[[1.456, 281.0]]",ETH-28MAR25-7000-P,2634.04,14429684760,1730245637199,-28.05837,-0.57525,2.19939,8e-05,-0.93907,0.0,0.0,,,,month,28MAR25,7000,0.40821917808219177
260.0,281.0,99.21,56.95,ETH-28MAR25,2851.96,81.25,1.8055,1.8275,0.0,1.8126,3741.0,1.9595,1.6995,1.879855,1.928,"[[1.8275, 281.0]]","[[1.8055, 260.0]]",ETH-28MAR25-8000-P,2634.04,14429684592,1730245637302,-32.32667,-0.44732,1.64444,6e-05,-0.95772,0.0,0.0,,,,month,28MAR25,8000,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,125.17,0.0,0.0,0.0,1.6028,0.0,1.809,1.4635,1.6602,1.4135,[],[],ETH-28MAR25-7200-P,2634.04,14252040517,1730245637199,-28.6555,-2.29733,5.68087,0.00013,-0.76692,0.0,0.0,,,,month,28MAR25,7200,0.40821917808219177
0.0,0.0,0.0,0.0,ETH-28MAR25,2851.96,134.26,0.0,0.0,0.0,1.8191,0.0,2.0435,1.668,1.881554,2.6485,[],[],ETH-28MAR25-7800-P,2634.04,14252040316,1730245637302,-31.2147,-2.49095,5.74257,0.00012,-0.76231,0.0,0.0,,,,month,28MAR25,7800,0.40821917808219177
