best_bid_amount,best_ask_amount,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,interest_rate,best_bid_price,best_ask_price,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period
91.0,9.0,58.42,499.65,ETH-27SEP24,2430.27,100.0,0.0,0.69,1.5895,1343.0,0.9725,0.7085,0.706,"[[1.5895, 9.0]]","[[0.69, 91.0]]",0.800973,ETH-27SEP24-4000-P,0.8078,2302.67,5968331416,1706969785263,-21.96075,-1.61108,7.62812,0.0002,-0.58552,1232102.63,740.0,-6.117,0.706,0.7595,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.26,100.0,0.0,0.0,0.0,0.0,0.2785,0.087,,[],[],0.151095,ETH-27SEP24-4200-C,0.1497,2302.69,5961677198,1706969786272,3.80366,-1.58721,7.51509,0.0002,0.39103,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.24,100.0,0.0,0.0,0.0,0.0,1.045,0.777,1.6535,[],[],0.87075,ETH-27SEP24-4200-P,0.8779,2302.69,5961677135,1706969786270,-23.43759,-1.58719,7.51501,0.0002,-0.60897,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.24,100.0,0.0,0.0,0.0,0.0,0.2665,0.078,0.8305,[],[],0.140067,ETH-27SEP24-4400-C,0.1388,2302.69,5961677343,1706969786271,3.62988,-1.55943,7.38354,0.00019,0.36904,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.24,100.0,0.0,0.0,0.0,0.0,1.118,0.847,0.5075,[],[],0.941611,ETH-27SEP24-4400-P,0.9493,2302.69,5961677502,1706969786271,-24.90851,-1.55943,7.38354,0.00019,-0.63096,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.26,100.0,0.0,0.0,0.0,5.0,0.2555,0.07,0.0001,[],[],0.130011,ETH-27SEP24-4600-C,0.1288,2302.69,5961677122,1706969786272,3.46254,-1.5286,7.23757,0.00019,0.34842,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.26,100.0,0.0,0.0,0.0,0.0,1.192,0.9185,1.6935,[],[],1.013442,ETH-27SEP24-4600-P,1.0216,2302.63,5961677848,1706969788284,-26.37304,-1.5286,7.23757,0.00019,-0.65158,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.26,100.0,0.0,0.0,0.0,0.0,0.245,0.063,0.0805,[],[],0.120824,ETH-27SEP24-4800-C,0.1196,2302.63,5961677241,1706969788284,3.30175,-1.49536,7.08019,0.00018,0.32909,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.26,100.0,0.0,0.0,0.0,0.0,1.267,0.9905,0.8295,[],[],1.086145,ETH-27SEP24-4800-P,1.0947,2302.63,5961677655,1706969788284,-27.83104,-1.49536,7.08019,0.00018,-0.67091,0.0,0.0,,,,month
50.0,414.0,61.84,70.31,ETH-27SEP24,2430.2,100.0,0.0,0.023,0.038,15.0,0.2355,0.0565,0.0505,"[[0.038, 414.0]]","[[0.023, 50.0], [0.0002, 60.0]]",0.112421,ETH-27SEP24-5000-C,0.1113,2302.7,5968299121,1706969789292,3.14753,-1.46026,6.91401,0.00018,0.31095,0.0,0.0,,,,month
0.0,6.0,0.0,499.2,ETH-27SEP24,2430.2,100.0,0.0,0.0,1.9945,949.0,1.342,1.0635,1.102,"[[1.9945, 6.0]]",[],1.15963,ETH-27SEP24-5000-P,1.1687,2302.7,5968332294,1706969789291,-29.28246,-1.46026,6.91401,0.00018,-0.68905,839126.63,319.0,-0.3617,1.0985,1.176,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.2,100.0,0.0,0.0,0.0,0.0,0.226,0.051,,[],[],0.104722,ETH-27SEP24-5200-C,0.1036,2302.7,5961677252,1706969789291,3.00025,-1.42392,6.74194,0.00018,0.29396,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.27,100.0,0.0,0.0,0.0,0.0,1.418,1.137,,[],[],1.233819,ETH-27SEP24-5200-P,1.2434,2302.67,5961677697,1706969790298,-30.72674,-1.42399,6.74227,0.00018,-0.70603,0.0,0.0,,,,month
0.0,41.0,0.0,79.3,ETH-27SEP24,2430.27,100.0,0.0,0.0,0.0465,41.0,0.2175,0.046,0.3484,"[[0.0465, 41.0]]",[],0.097659,ETH-27SEP24-5400-C,0.0966,2302.67,5967193266,1706969790298,2.85986,-1.38676,6.56602,0.00017,0.27804,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.24,100.0,0.0,0.0,0.0,0.0,1.4945,1.2115,,[],[],1.308644,ETH-27SEP24-5400-P,1.3186,2302.67,5961677197,1706969790299,-32.16461,-1.38673,6.56588,0.00017,-0.72197,0.0,0.0,,,,month
50.0,344.0,61.82,73.61,ETH-27SEP24,2430.31,100.0,0.0,0.0105,0.025,158.0,0.194,0.034,0.747,"[[0.025, 344.0], [0.055, 10.0]]","[[0.0105, 50.0]]",0.079699,ETH-27SEP24-6000-C,0.0788,2302.73,5968318272,1706969791307,2.47697,-1.27307,6.02769,0.00016,0.23592,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.31,100.0,0.0,0.0,0.0,100.0,1.7265,1.4375,1.2865,[],[],1.536349,ETH-27SEP24-6000-P,1.5476,2302.73,5961677927,1706969791307,-36.4389,-1.27307,6.02769,0.00016,-0.76408,0.0,0.0,,,,month
2.0,362.0,70.65,76.33,ETH-27SEP24,2430.55,100.0,0.0,0.0115,0.0175,1.0,0.1625,0.0215,0.529,"[[0.0175, 362.0], [0.0225, 2.0], [0.0235, 1.0]]","[[0.0115, 2.0], [0.011, 1.0]]",0.057889,ETH-27SEP24-7000-C,0.0572,2302.96,5968329701,1706969792313,1.95544,-1.08938,5.15796,0.00013,0.18121,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.55,100.0,0.0,0.0,0.0,0.0,2.1205,1.8225,,[],[],1.923981,ETH-27SEP24-7000-P,1.9375,2302.96,5961677362,1706969792314,-43.44641,-1.08938,5.15796,0.00013,-0.81879,0.0,0.0,,,,month
2.0,378.0,45.49,79.34,ETH-27SEP24,2430.31,100.0,0.0,0.0001,0.0135,111.0,0.1375,0.014,0.0525,"[[0.0135, 378.0]]","[[0.0001, 2.0]]",0.042926,ETH-27SEP24-8000-C,0.0423,2302.96,5968332527,1706969793186,1.5522,-0.92369,4.37347,0.00011,0.14081,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.55,100.0,0.0,0.0,0.0,96.0,2.521,2.2125,1.875,[],[],2.318459,ETH-27SEP24-8000-P,2.3341,2303.14,5961677708,1706969793319,-50.3352,-0.92391,4.37448,0.00011,-0.85916,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.55,100.0,0.0,0.0,0.0,40.0,0.118,0.009,0.3845,[],[],0.032403,ETH-27SEP24-9000-C,0.0319,2303.14,5961677495,1706969793321,1.24167,-0.78092,3.69745,0.0001,0.1107,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.74,100.0,0.0,0.0,0.0,0.0,2.926,2.606,3.401,[],[],2.717378,ETH-27SEP24-9000-P,2.7348,2303.17,5961677247,1706969794326,-57.13185,-0.78107,3.69818,0.0001,-0.88928,0.0,0.0,,,,month
0.0,40.0,0.0,80.52,ETH-27SEP24,2430.74,100.0,0.0,0.0,0.0065,40.0,0.102,0.006,0.015,"[[0.0065, 40.0]]",[],0.024842,ETH-27SEP24-10000-C,0.0245,2303.17,5967193249,1706969794326,1.0007,-0.65994,3.12464,8e-05,0.08794,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.74,100.0,0.0,0.0,0.0,390.0,3.335,3.002,3.1472,[],[],3.119259,ETH-27SEP24-10000-P,3.1388,2303.17,5967340024,1706969794326,-63.85908,-0.65994,3.12464,8e-05,-0.91206,1826996.81,250.0,0.0,3.1472,3.1472,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.77,100.0,0.0,0.0,0.0,250.0,0.089,0.0041,0.0197,[],[],0.019308,ETH-27SEP24-11000-C,0.019,2303.01,5967336553,1706969795333,0.81234,-0.55835,2.64366,7e-05,0.07053,11435.6,250.0,0.0,0.0197,0.0197,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.77,100.0,0.0,0.0,0.0,140.0,3.7465,3.3985,3.7377,[],[],3.523167,ETH-27SEP24-11000-P,3.5444,2303.01,5961677322,1706969795333,-70.53341,-0.55835,2.64366,7e-05,-0.92947,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.63,100.0,0.0,0.0,0.0,0.0,0.0785,0.0001,0.3655,[],[],0.01519,ETH-27SEP24-12000-C,0.0149,2303.04,5961677787,1706969796342,0.66402,-0.47341,2.24148,6e-05,0.05705,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27SEP24,2430.6,100.0,0.0,0.0,0.0,0.0,4.161,3.797,,[],[],3.92849,ETH-27SEP24-12000-P,3.9516,2303.04,5961677496,1706969796340,-77.16775,-0.47339,2.2414,6e-05,-0.94295,0.0,0.0,,,,month
177.0,36.0,47.2,501.31,ETH-27DEC24,2470.79,100.0,0.0,0.5975,0.989,40.0,0.706,0.614,0.6315,"[[0.989, 36.0]]","[[0.5975, 177.0]]",0.647692,ETH-27DEC24-1000-C,0.6463,2303.04,5968326492,1706969796341,6.14769,-0.51378,3.3677,6e-05,0.92341,0.0,0.0,,,,month
10.0,386.0,63.8,65.1,ETH-27DEC24,2470.83,100.0,0.0,0.011,0.012,0.0,0.1105,0.0255,,"[[0.012, 386.0], [0.025, 1.0]]","[[0.011, 10.0], [0.01, 4.0], [0.0001, 502.0]]",0.050474,ETH-27DEC24-1000-P,0.051,2303.01,5968331694,1706969797348,-2.83138,-0.51377,3.36767,6e-05,-0.07659,0.0,0.0,,,,month
210.0,223.0,52.59,77.17,ETH-27DEC24,2470.83,100.0,0.0,0.5255,0.556,0.0,0.6665,0.5525,0.67,"[[0.556, 223.0]]","[[0.5255, 210.0]]",0.595321,ETH-27DEC24-1200-C,0.5938,2303.01,5968325896,1706969797347,6.61019,-0.66388,4.35159,8e-05,0.89177,0.0,0.0,,,,month
30.0,0.0,60.28,0.0,ETH-27DEC24,2470.79,100.0,0.0,0.019,0.0,160.0,0.154,0.045,0.02,[],"[[0.019, 30.0], [0.0001, 1.0]]",0.07866,ETH-27DEC24-1200-P,0.0795,2303.04,5968332331,1706969798356,-4.16484,-0.66389,4.35161,8e-05,-0.10824,0.0,0.0,,,,month
209.0,217.0,54.18,71.92,ETH-27DEC24,2470.79,100.0,0.0,0.459,0.4895,0.0,0.6315,0.498,,"[[0.4895, 217.0]]","[[0.459, 209.0]]",0.548364,ETH-27DEC24-1400-C,0.5468,2303.04,5968331368,1706969798354,6.91411,-0.80106,5.25079,0.0001,0.85843,0.0,0.0,,,,month
1.0,0.0,46.75,0.0,ETH-27DEC24,2470.79,100.0,0.0,0.0155,0.0,115.0,0.2015,0.0695,0.0325,[],"[[0.0155, 1.0], [0.015, 3.0]]",0.112259,ETH-27DEC24-1400-P,0.1134,2303.04,5968331331,1706969798356,-5.65667,-0.80106,5.25079,0.0001,-0.14157,0.0,0.0,,,,month
208.0,165.0,54.29,68.61,ETH-27DEC24,2470.83,100.0,0.0,0.3975,0.429,0.0,0.5995,0.449,0.6885,"[[0.429, 165.0]]","[[0.3975, 208.0]]",0.506213,ETH-27DEC24-1600-C,0.5046,2303.02,5968332539,1706969799362,7.09617,-0.92266,6.04779,0.00011,0.82443,0.0,0.0,,,,month
200.0,4.0,33.55,78.36,ETH-27DEC24,2470.83,100.0,0.0,0.01,0.0995,236.0,0.2525,0.0995,0.253,"[[0.0995, 4.0], [0.1, 2.0]]","[[0.01, 200.0]]",0.150665,ETH-27DEC24-1600-P,0.1521,2303.02,5968329573,1706969799362,-7.27043,-0.92266,6.04779,0.00011,-0.17557,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27DEC24,2470.83,100.0,0.0,0.0,0.0,0.0,0.5845,0.4265,,[],[],0.486761,ETH-27DEC24-1700-C,0.4851,2303.02,5961677567,1706969799361,7.15058,-0.97737,6.40641,0.00012,0.80741,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27DEC24,2470.83,100.0,0.0,0.0,0.0,0.0,0.279,0.1165,,[],[],0.171491,ETH-27DEC24-1700-P,0.1731,2303.02,5961677258,1706969799362,-8.11394,-0.97737,6.40641,0.00012,-0.19259,0.0,0.0,,,,month
159.0,205.0,54.13,61.37,ETH-27DEC24,2470.83,55.25,0.0,0.342,0.361,45.0,0.4105,0.304,0.3615,"[[0.361, 205.0], [0.7, 4.0]]","[[0.342, 159.0]]",0.351231,ETH-27DEC24-1800-C,0.3449,2303.02,5968325971,1706969799362,10.25213,-0.54071,6.41513,0.00021,0.80698,0.0,0.0,,,,month
100.0,3.0,52.58,57.78,ETH-27DEC24,2470.83,55.25,0.0,0.0665,0.08,337.0,0.138,0.042,0.0785,"[[0.08, 3.0], [0.087, 100.0], [0.111, 6.0], [0.12, 1.0], [0.123, 1.0]]","[[0.0665, 100.0], [0.0635, 100.0], [0.04, 1.0], [0.01, 50.0]]",0.07624,ETH-27DEC24-1800-P,0.0734,2303.02,5968332282,1706969799363,-5.9103,-0.54071,6.41513,0.00021,-0.19302,54773.09,302.0,-0.6329,0.0785,0.079,month
170.0,29.0,54.36,500.62,ETH-27DEC24,2470.83,55.07,0.0,0.3175,0.9845,0.0,0.389,0.2765,0.4495,"[[0.9845, 29.0]]","[[0.3175, 170.0], [0.0002, 80.0]]",0.325953,ETH-27DEC24-1900-C,0.3195,2303.02,5968332151,1706969799362,10.16449,-0.58598,6.9745,0.00023,0.77766,0.0,0.0,,,,month
100.0,3.0,52.23,56.84,ETH-27DEC24,2470.83,55.07,0.0,0.0805,0.0935,578.0,0.1585,0.0535,0.0945,"[[0.0935, 3.0], [0.097, 116.0]]","[[0.0805, 100.0], [0.079, 100.0]]",0.09124,ETH-27DEC24-1900-P,0.0885,2303.02,5968332538,1706969799361,-6.89586,-0.58598,6.9745,0.00023,-0.22234,90519.43,419.0,0.5319,0.093,0.0945,month
3.0,29.0,39.46,500.18,ETH-27DEC24,2470.8,55.06,0.0,0.25,0.984,0.0,0.369,0.251,0.2925,"[[0.984, 29.0]]","[[0.25, 3.0], [0.2465, 3.0]]",0.302174,ETH-27DEC24-2000-C,0.2962,2303.03,5968331369,1706969802383,10.00911,-0.62855,7.48235,0.00025,0.74731,0.0,0.0,,,,month
100.0,106.0,52.21,57.83,ETH-27DEC24,2470.8,55.06,0.0,0.097,0.114,210.0,0.18,0.067,0.111,"[[0.114, 106.0], [0.122, 100.0], [0.15, 1.0]]","[[0.097, 100.0], [0.095, 100.0]]",0.107739,ETH-27DEC24-2000-P,0.1056,2303.03,5968329003,1706969802383,-7.94915,-0.62855,7.48235,0.00025,-0.25269,70497.86,275.0,0.0,0.1105,0.1125,month
0.0,30.0,0.0,499.7,ETH-27DEC24,2470.8,55.06,0.0,0.0,0.9835,0.0,0.35,0.228,,"[[0.9835, 30.0]]",[],0.280145,ETH-27DEC24-2100-C,0.2744,2303.03,5968090878,1706969802383,9.80973,-0.66603,7.92843,0.00026,0.71652,0.0,0.0,,,,month
100.0,200.0,51.86,58.25,ETH-27DEC24,2470.81,55.06,0.0,0.114,0.1345,128.0,0.2035,0.082,0.129,"[[0.1345, 200.0], [0.1375, 100.0]]","[[0.114, 100.0], [0.1015, 100.0], [0.01, 1.0]]",0.125988,ETH-27DEC24-2100-P,0.1243,2303.05,5968332534,1706969803390,-9.04622,-0.666,7.92842,0.00026,-0.28348,79120.43,266.0,0.0,0.129,0.13,month
1.0,31.0,0.0,499.21,ETH-27DEC24,2470.81,54.79,0.0,0.0002,0.983,39.0,0.331,0.2055,0.6325,"[[0.983, 31.0]]","[[0.0002, 1.0]]",0.260866,ETH-27DEC24-2200-C,0.2531,2303.05,5968322940,1706969803390,9.5936,-0.6947,8.3113,0.00028,0.68552,0.0,0.0,,,,month
100.0,2.0,51.67,57.76,ETH-27DEC24,2470.81,54.79,0.0,0.133,0.1535,421.0,0.2265,0.098,0.1505,"[[0.1535, 2.0], [0.1565, 1.0], [0.2, 1.0]]","[[0.133, 100.0], [0.1305, 100.0]]",0.146988,ETH-27DEC24-2200-P,0.1435,2303.05,5968332471,1706969803388,-10.16049,-0.6947,8.3113,0.00028,-0.31448,107496.64,312.0,-0.3311,0.149,0.151,month
97.0,33.0,55.89,500.95,ETH-27DEC24,2470.84,57.02,0.0,0.238,0.983,429.0,0.3245,0.192,0.243,"[[0.983, 33.0]]","[[0.238, 97.0]]",0.242087,ETH-27DEC24-2300-C,0.2419,2303.02,5968325784,1706969804396,9.19629,-0.74923,8.61284,0.00028,0.65644,254000.23,453.0,-0.2053,0.2425,0.244,month
100.0,100.0,51.64,62.4,ETH-27DEC24,2470.84,57.02,0.0,0.154,0.1915,1081.0,0.262,0.1225,0.171,"[[0.1915, 100.0], [0.217, 2.0], [0.218, 1.0], [0.2185, 1.0], [0.221, 1.0], [0.224, 1.0], [0.227, 3.0], [0.2285, 1.0]]","[[0.154, 100.0], [0.1505, 100.0], [0.1405, 100.0]]",0.168487,ETH-27DEC24-2300-P,0.1728,2303.02,5968331904,1706969804396,-11.4557,-0.74923,8.61284,0.00028,-0.34356,258197.5,653.0,-2.2857,0.17,0.175,month
50.0,50.0,54.5,59.8,ETH-27DEC24,2470.84,57.16,0.0,0.2155,0.2345,304.0,0.3095,0.1745,0.2265,"[[0.2345, 50.0]]","[[0.2155, 50.0]]",0.228263,ETH-27DEC24-2400-C,0.225,2303.02,5968332674,1706969804397,8.92296,-0.77275,8.8614,0.00028,0.62723,242293.73,464.0,-0.2203,0.2245,0.227,month
100.0,100.0,51.5,61.25,ETH-27DEC24,2470.8,57.16,0.0,0.176,0.211,241.0,0.289,0.143,0.1965,"[[0.211, 100.0], [0.2165, 100.0], [0.25, 1.0], [0.2625, 1.0], [0.29, 1.0]]","[[0.176, 100.0], [0.1715, 100.0], [0.01, 8.0]]",0.19494,ETH-27DEC24-2400-P,0.1964,2303.04,5968332304,1706969805404,-12.62714,-0.77273,8.86136,0.00028,-0.37278,167348.85,374.0,-0.2538,0.193,0.197,month
2.0,50.0,40.97,59.93,ETH-27DEC24,2470.8,56.58,0.0,0.149,0.219,314.0,0.292,0.1565,0.211,"[[0.219, 50.0]]","[[0.149, 2.0], [0.1115, 23.0], [0.05, 2.0]]",0.213012,ETH-27DEC24-2500-C,0.2068,2303.04,5968332531,1706969805404,8.66292,-0.78219,9.06164,0.00029,0.59722,159347.33,327.0,0.0,0.21,0.212,month
100.0,100.0,51.4,61.76,ETH-27DEC24,2470.83,56.58,0.0,0.1995,0.2375,250.0,0.3135,0.1635,0.2195,"[[0.2375, 100.0], [0.2425, 100.0], [0.27, 1.0]]","[[0.1995, 100.0], [0.1955, 100.0], [0.1945, 100.0], [0.1575, 3.0]]",0.219968,ETH-27DEC24-2500-P,0.2186,2303.06,5968332332,1706969806410,-13.7847,-0.7822,9.0617,0.00029,-0.40277,128162.27,253.0,-1.1261,0.218,0.2225,month
50.0,50.0,55.19,60.02,ETH-27DEC24,2470.83,57.6,0.0,0.1865,0.2045,279.0,0.283,0.1445,0.1965,"[[0.2045, 50.0]]","[[0.1865, 50.0]]",0.199261,ETH-27DEC24-2600-C,0.1955,2303.06,5968332483,1706969806411,8.33631,-0.80771,9.19113,0.00029,0.57125,135022.09,298.0,-0.2538,0.1945,0.198,month
100.0,100.0,51.37,62.24,ETH-27DEC24,2470.83,57.6,0.0,0.2245,0.265,322.0,0.347,0.1895,0.2445,"[[0.265, 100.0], [0.27, 100.0]]","[[0.2245, 100.0], [0.22, 100.0]]",0.246496,ETH-27DEC24-2600-P,0.2478,2303.06,5968327608,1706969806410,-15.00943,-0.80771,9.19113,0.00029,-0.42875,257582.99,452.0,-1.2121,0.244,0.2505,month
50.0,1.0,55.45,115.06,ETH-27DEC24,2470.88,56.87,0.0,0.1735,0.3885,381.0,0.266,0.1285,0.185,"[[0.3885, 1.0], [0.39, 1.0]]","[[0.1735, 50.0]]",0.185511,ETH-27DEC24-2700-C,0.1788,2303.09,5968327861,1706969807419,8.05246,-0.8059,9.28948,0.0003,0.54175,155420.77,365.0,0.0,0.1825,0.1855,month
100.0,100.0,51.28,62.46,ETH-27DEC24,2470.88,56.87,0.0,0.2505,0.2925,285.0,0.372,0.2115,0.2745,"[[0.2925, 100.0], [0.298, 100.0]]","[[0.2505, 100.0], [0.246, 100.0]]",0.273023,ETH-27DEC24-2700-P,0.2716,2303.09,5968332484,1706969807419,-16.19119,-0.8059,9.28948,0.0003,-0.45825,162824.8,255.0,-1.259,0.2735,0.278,month
1.0,50.0,25.7,60.35,ETH-27DEC24,2470.88,58.49,0.0,0.05,0.179,443.0,0.262,0.1215,0.172,"[[0.179, 50.0]]","[[0.05, 1.0], [0.048, 1.0]]",0.174009,ETH-27DEC24-2800-C,0.172,2303.09,5968330916,1706969807419,7.73289,-0.83244,9.32829,0.00029,0.52055,103012.79,261.0,0.0,0.1705,0.172,month
46.0,16.0,55.66,499.12,ETH-27DEC24,2470.88,58.49,0.0,0.2945,1.114,217.0,0.41,0.2425,0.3,"[[1.114, 16.0]]","[[0.2945, 46.0]]",0.301799,ETH-27DEC24-2800-P,0.3052,2303.08,5968332841,1706969808424,-17.40867,-0.83244,9.32829,0.00029,-0.47945,150489.94,217.0,0.0,0.299,0.306,month
50.0,50.0,55.98,60.61,ETH-27DEC24,2470.87,58.3,0.0,0.1505,0.168,706.0,0.249,0.1095,0.162,"[[0.168, 50.0]]","[[0.1505, 50.0]]",0.162509,ETH-27DEC24-2900-C,0.1593,2303.08,5968321780,1706969808425,7.43852,-0.83064,9.33977,0.00029,0.49453,54387.13,147.0,1.25,0.1595,0.162,month
45.0,1.0,55.67,76.09,ETH-27DEC24,2470.88,58.3,0.0,0.323,0.4,178.0,0.4395,0.2685,0.3325,"[[0.4, 1.0], [0.4055, 1.0]]","[[0.323, 45.0]]",0.330578,ETH-27DEC24-2900-P,0.3329,2303.08,5968332268,1706969808424,-18.60089,-0.83064,9.33981,0.00029,-0.50546,135859.75,178.0,1.0638,0.329,0.333,month
20.0,1.0,56.27,60.52,ETH-27DEC24,2470.87,58.46,0.0,0.1405,0.1565,954.0,0.2385,0.0995,0.15,"[[0.1565, 1.0], [0.158, 3.0], [0.1635, 1.0], [0.17, 2.0], [0.178, 2.0], [0.183, 1.0], [0.21, 1.0]]","[[0.1405, 20.0]]",0.152008,ETH-27DEC24-3000-C,0.1487,2303.08,5968332737,1706969808426,7.14494,-0.83079,9.31557,0.00029,0.47077,79485.03,228.0,-0.6623,0.1495,0.152,month
22.0,14.0,55.57,499.98,ETH-27DEC24,2470.87,58.46,0.0,0.352,1.1945,408.0,0.4715,0.297,0.3605,"[[1.1945, 14.0]]","[[0.352, 22.0]]",0.360356,ETH-27DEC24-3000-P,0.3629,2303.08,5968332874,1706969808425,-19.79244,-0.83079,9.31557,0.00029,-0.52923,338581.19,408.0,0.0,0.3555,0.363,month
100.0,100.0,51.23,65.93,ETH-27DEC24,2470.87,60.68,0.0,0.1115,0.1665,505.0,0.2395,0.097,0.14,"[[0.1665, 100.0]]","[[0.1115, 100.0]]",0.142757,ETH-27DEC24-3100-C,0.1467,2303.08,5968325897,1706969808426,6.89271,-0.85984,9.28739,0.00028,0.45742,76307.42,235.0,-1.4085,0.14,0.142,month
43.0,13.0,55.92,499.39,ETH-27DEC24,2470.87,60.68,0.0,0.3835,1.2345,273.0,0.5145,0.3325,0.3935,"[[1.2345, 13.0]]","[[0.3835, 43.0]]",0.391383,ETH-27DEC24-3100-P,0.4014,2303.01,5968332481,1706969810438,-20.94259,-0.85984,9.28739,0.00028,-0.54258,246014.35,273.0,0.3827,0.387,0.3965,month
2.0,100.0,55.0,64.27,ETH-27DEC24,2470.87,59.58,0.0,0.116,0.1505,565.0,0.224,0.085,0.1325,"[[0.1505, 100.0], [0.151, 100.0], [0.1515, 100.0], [0.1535, 10.0], [0.1555, 10.0]]","[[0.116, 2.0], [0.1155, 110.0], [0.1, 10.0], [0.0995, 20.0]]",0.134007,ETH-27DEC24-3200-C,0.1329,2303.01,5968330714,1706969810438,6.59594,-0.83599,9.19751,0.00028,0.43025,40476.97,132.0,-1.1194,0.1325,0.134,month
14.0,13.0,0.0,500.56,ETH-27DEC24,2470.79,59.58,0.0,0.0001,1.275,0.0,0.541,0.359,0.399,"[[1.275, 13.0]]","[[0.0001, 14.0]]",0.42291,ETH-27DEC24-3200-P,0.428,2303.01,5968331477,1706969810440,-22.13777,-0.83596,9.19711,0.00028,-0.56978,0.0,0.0,,,,month
100.0,100.0,55.37,64.59,ETH-27DEC24,2470.79,59.97,0.0,0.1005,0.134,523.0,0.2075,0.071,0.117,"[[0.134, 100.0], [0.135, 200.0]]","[[0.1005, 100.0], [0.0925, 100.0]]",0.118255,ETH-27DEC24-3400-C,0.1171,2302.92,5968329767,1706969811446,6.06941,-0.82232,8.98735,0.00027,0.39067,60524.73,224.0,-0.4255,0.116,0.118,month
0.0,12.0,0.0,499.29,ETH-27DEC24,2470.79,59.97,0.0,0.0,1.355,253.0,0.6085,0.422,0.4965,"[[1.355, 12.0]]",[],0.487715,ETH-27DEC24-3400-P,0.4931,2302.92,5968332482,1706969811445,-24.45963,-0.82232,8.98735,0.00027,-0.60933,153075.02,132.0,0.4044,0.4945,0.505,month
100.0,100.0,56.21,64.71,ETH-27DEC24,2470.7,60.46,0.0,0.089,0.119,680.0,0.1935,0.06,0.1045,"[[0.119, 100.0], [0.12, 100.0], [0.13, 13.0]]","[[0.089, 100.0], [0.0885, 100.0], [0.0875, 100.0]]",0.104247,ETH-27DEC24-3600-C,0.1038,2302.9,5968327651,1706969812452,5.58261,-0.80425,8.71991,0.00026,0.35544,88827.75,367.0,-0.4762,0.103,0.106,month
0.0,10.0,0.0,499.64,ETH-27DEC24,2470.7,60.46,0.0,0.0,1.4355,781.0,0.6785,0.488,0.5625,"[[1.4355, 10.0]]",[],0.554264,ETH-27DEC24-3600-P,0.5608,2302.9,5968332377,1706969812452,-26.74225,-0.80425,8.71991,0.00026,-0.64456,388238.41,299.0,0.0,0.5625,0.5675,month
0.0,0.0,0.0,0.0,ETH-27DEC24,2470.7,26.66,0.0,0.0,0.0,39.0,0.025,0.0001,0.0001,[],[],0.005908,ETH-27DEC24-3800-C,0.0056,2302.9,5961677410,1706969812452,1.14648,-0.10944,2.6906,0.00018,0.05732,0.0,0.0,,,,month
0.0,0.0,0.0,0.0,ETH-27DEC24,2470.68,26.66,0.0,0.0,0.0,0.0,0.6035,0.496,,[],[],0.536481,ETH-27DEC24-3800-P,0.5436,2302.95,5961677632,1706969813459,-32.97429,-0.10943,2.69044,0.00018,-0.94268,0.0,0.0,,,,month
260.0,5.0,61.99,62.75,ETH-27DEC24,2470.73,62.41,0.0,0.0845,0.087,1197.0,0.1745,0.0455,0.0855,"[[0.087, 5.0], [0.088, 10.0], [0.0995, 100.0]]","[[0.0845, 260.0], [0.083, 130.0], [0.0815, 100.0], [0.0775, 1.0], [0.075, 20.0]]",0.084505,ETH-27DEC24-4000-C,0.0859,2302.95,5968332467,1706969813460,4.79238,-0.77735,8.1637,0.00024,0.30192,63851.59,325.0,2.3952,0.0835,0.0855,month
