,index,best_bid_amount,best_ask_amount,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,interest_rate,best_bid_price,best_ask_price,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Expiration_Date,Time to Expiration,Implied Volatility,SMA Volatility,BS Price,BS Price_1,Market Price,Calculated_BS_Price,Error,Optimized_BS_Price,Residual,gross_profit_loss,management_fee,incentive_fee,net_profit_loss,Ending_Net_Asset_Value,Monthly_Rate_of_Return,Unrealized_Gain_Loss,Change_in_Open_Trade_Equity,Net_Performance_wo_Fees,Net_Performance,Additions_Withdrawals,Additions,Withdrawals,VAMI
381,382,6.9,15.5,42.04,43.37,BTC-29MAR24,43634.72,42.71,0.0,0.043,0.045,352.6,0.544,0.0001,0.044,"[[0.045, 15.5], [0.0455, 6.0], [0.0835, 20.0], [0.095, 3.0], [0.517, 15.0], [0.545, 20.0]]","[[0.043, 6.9], [0.0415, 13.0], [0.041, 1.0], [0.0405, 10.0], [0.04, 52.0], [0.005, 10.0]]",0.04496519,BTC-29MAR24-46000-C,0.044,43020.16,20963045543,1706969507725,23.72541,-25.57456,65.55648,5e-05,0.40655,32322.28,16.3,-14.5631,0.044,0.0515,month,2024-03-29,46000,2024-03-29,0.1506849315068493,0.42705,0.551405,1974.4710691089767,2802.647878372107,0.044,1926.3774882484468,1926.3334882484469,0.0,0.044,1926.3334882484467,38.52754976496894,385.2666976496894,1502.5392408337884,1001502.5392408338,0.0015025392408337885,0.044,-0.035500000000000004,1502.5037408337885,1078.70949341913,423.8297474147075,423.8297474147075,0.0,3417135.834111815
382,383,50.0,25.0,39.89,44.89,BTC-29MAR24,43634.01,42.71,0.0,0.094,0.1015,151.2,0.598,0.0001,0.098,"[[0.1015, 25.0], [0.102, 25.0]]","[[0.094, 50.0]]",0.09937866,BTC-29MAR24-46000-P,0.0982,43020.16,20963042826,1706969507729,-45.26658,-25.57355,65.55389,5e-05,-0.59349,42303.49,10.0,0.0,0.098,0.098,month,2024-03-29,46000,2024-03-29,0.1506849315068493,0.4239,0.5403016666666667,1953.395686165737,2727.9226080510343,0.098,1905.39340731154,1905.29540731154,0.0,0.098,1905.29540731154,38.1078681462308,381.05908146230803,1486.128457703001,1001486.128457703,0.001486128457703001,0.098,0.054000000000000006,1486.182457703001,1067.0155080944623,419.1129496085832,419.1129496085832,0.0,3422214.136918725
383,384,27.9,27.5,43.19,43.92,BTC-29MAR24,43634.01,43.56,0.0,0.031,0.032,399.9,0.5315,0.0001,0.0315,"[[0.032, 27.5], [0.033, 7.0], [0.034, 58.0], [0.0515, 1.0], [0.0565, 12.0], [0.06, 3.0], [0.1105, 1.0], [0.1125, 3.0]]","[[0.031, 27.9], [0.0305, 25.0], [0.03, 6.0], [0.029, 27.0]]",0.0319771,BTC-29MAR24-48000-C,0.0315,43020.16,20963045424,1706969507729,18.56942,-23.89023,60.04932,5e-05,0.31526,11370.93,8.3,-4.5455,0.0315,0.033,month,2024-03-29,48000,2024-03-29,0.1506849315068493,0.43555,0.471615,1418.2219524658376,1639.7361733160342,0.0315,1380.4948633201147,1380.4633633201147,0.0,0.0315,1380.4633633201147,27.609897266402296,276.0926726640229,1076.7607933896895,1001076.7607933896,0.0010767607933896896,0.0315,-0.0665,1076.6942933896896,772.9917234592644,303.76906993037164,303.76906993037164,0.0,3425899.042927943
384,385,6.0,50.0,40.96,48.18,BTC-29MAR24,43634.72,43.56,0.0,0.128,0.138,364.4,0.6315,0.0001,0.133,"[[0.138, 50.0], [0.1385, 25.0]]","[[0.128, 6.0], [0.126, 12.0]]",0.13223463,BTC-29MAR24-48000-P,0.1315,43020.16,20963044129,1706969507726,-53.41738,-23.89172,60.05308,5e-05,-0.68471,0.0,0.0,,,,month,2024-03-29,48000,2024-03-29,0.1506849315068493,0.4457,0.4628733333333333,1480.3116739293237,1585.8577785244197,0.133,1442.0772709543944,1441.9442709543944,0.0,0.133,1441.9442709543944,28.84154541908789,288.3888541908789,1124.7138713444276,1001124.7138713445,0.0011247138713444277,0.133,0.1015,1124.8153713444276,807.5849717344609,317.12889960999746,317.12889960999746,0.0,3429752.19910335
385,386,7.0,6.8,43.65,44.9,BTC-29MAR24,43634.72,44.28,0.0,0.0215,0.023,936.3,0.522,0.0001,0.0225,"[[0.023, 6.8], [0.0245, 32.0], [0.0265, 13.0], [0.028, 3.0], [0.0305, 1.0], [0.0405, 1.0], [0.045, 3.0], [0.2625, 10.0], [0.6345, 1.8]]","[[0.0215, 7.0], [0.018, 1.0], [0.0002, 6.0], [0.0001, 4.0]]",0.02297767,BTC-29MAR24-50000-C,0.0223,43020.16,20963045510,1706969507727,14.20924,-21.21702,52.45808,4e-05,0.23938,6301.83,6.5,0.0,0.0225,0.0225,month,2024-03-29,50000,2024-03-29,0.1506849315068493,0.44275,0.46297,1004.978370599707,1114.1615092016837,0.0225,976.0454224803634,976.0229224803634,0.0,0.0225,976.0229224803634,19.52090844960727,195.2045844960727,761.2974295346834,1000761.2974295347,0.0007612974295346834,0.0225,-0.11050000000000001,761.1869295346834,546.4614365890034,214.83599294571968,214.83599294571968,0.0,3432363.2606364684
386,387,50.0,25.0,38.04,50.19,BTC-29MAR24,43634.26,44.28,0.0,0.161,0.1755,192.6,0.668,0.0001,0.1955,"[[0.1755, 25.0], [0.176, 25.0]]","[[0.161, 50.0], [0.0001, 1.0]]",0.16907927,BTC-29MAR24-50000-P,0.1681,43020.23,20963044694,1706969509738,-60.78063,-21.21581,52.45517,4e-05,-0.76064,0.0,0.0,,,,month,2024-03-29,50000,2024-03-29,0.1506849315068493,0.4411499999999999,0.455115,996.3467354818132,1071.3035163324002,0.1955,967.5203076603684,967.3248076603684,0.0,0.1955,967.3248076603684,19.35040615320737,193.4649615320737,754.5094399750874,1000754.5094399751,0.0007545094399750874,0.1955,0.17300000000000001,754.6824399750874,541.8670722898064,212.64236768533328,212.64236768533328,0.0,3434953.0111180423
387,388,7.0,39.0,45.38,46.35,BTC-29MAR24,43634.26,45.86,0.0,0.016,0.017,94.7,0.516,0.0001,0.0165,"[[0.017, 39.0], [0.0175, 14.0], [0.018, 36.0], [0.05, 2.0], [0.0765, 1.0], [0.0785, 2.0]]","[[0.016, 7.0], [0.0155, 6.5], [0.0145, 32.0], [0.013, 70.0], [0.011, 3.0]]",0.01698134,BTC-29MAR24-52000-C,0.0165,43020.23,20963045451,1706969509738,10.9869,-18.85575,45.01337,3e-05,0.18439,71.08,0.1,0.0,0.0165,0.0165,month,2024-03-29,52000,2024-03-29,0.1506849315068493,0.45865,0.4566733333333333,747.3418675566918,738.2852435187297,0.0165,724.9229946961377,724.9064946961378,0.0,0.0165,724.9064946961378,14.498459893922755,144.98129893922757,565.4267358629875,1000565.426735863,0.0005654267358629875,0.0165,-0.179,565.2477358629875,405.7679770298372,159.65875883313595,159.65875883313595,0.0,3436895.225386962
388,389,50.0,25.0,37.56,52.07,BTC-29MAR24,43634.57,45.86,0.0,0.2005,0.215,119.6,0.708,0.0001,0.234,"[[0.215, 25.0], [0.2155, 25.0]]","[[0.2005, 50.0]]",0.208927,BTC-29MAR24-52000-P,0.2082,43020.24,20963044126,1706969510744,-67.0006,-18.8564,45.01512,3e-05,-0.8156,0.0,0.0,,,,month,2024-03-29,52000,2024-03-29,0.1506849315068493,0.44815,0.4499816666666666,699.7144817947619,707.9570006314552,0.234,678.023473262454,677.789473262454,0.0,0.234,677.789473262454,13.56046946524908,135.5578946524908,528.6711091447141,1000528.6711091447,0.0005286711091447142,0.234,0.21750000000000003,528.8886091447141,379.77024502697424,148.90086411771807,148.90086411771807,0.0,3438712.212597782
389,390,14.5,39.0,47.2,48.46,BTC-29MAR24,43634.57,47.83,0.0,0.01,0.011,640.2,0.51,0.0001,0.0115,"[[0.011, 39.0], [0.0115, 8.0], [0.012, 39.0], [0.02, 2.0], [0.021, 1.0], [0.023, 2.0], [0.0235, 2.0]]","[[0.01, 14.5], [0.0095, 56.0], [0.008, 2.0], [0.0015, 1.0], [0.0001, 2.0]]",0.01098412,BTC-29MAR24-55000-C,0.0105,43020.24,20963045633,1706969510746,7.40316,-15.07972,34.51713,3e-05,0.12362,10976.36,22.2,0.0,0.0115,0.0115,month,2024-03-29,55000,2024-03-29,0.1506849315068493,0.4783,0.4534916666666667,477.0227476730242,392.7778019427333,0.0115,461.876358237254,461.86485823725394,0.0,0.0115,461.864858237254,9.23752716474508,92.37297164745081,360.2543594250581,1000360.254359425,0.0003602543594250581,0.0115,-0.2225,360.0318594250581,258.4213606128622,101.83299881218335,101.83299881218335,0.0,3439951.023663178
390,391,75.0,25.0,35.74,56.29,BTC-29MAR24,43634.57,47.83,0.0,0.2635,0.2785,109.9,0.7705,0.0001,0.2985,"[[0.2785, 25.0], [0.279, 25.0]]","[[0.2635, 75.0]]",0.27169587,BTC-29MAR24-55000-P,0.271,43020.24,20963043067,1706969510745,-75.08428,-15.07972,34.51713,3e-05,-0.87638,0.0,0.0,,,,month,2024-03-29,55000,2024-03-29,0.1506849315068493,0.46015,0.4486716666666666,414.6847954470095,377.251057661374,0.2985,400.7350873367486,400.43658733674863,0.0,0.2985,400.43658733674863,8.014701746734973,80.08731746734973,312.3345681226639,1000312.3345681226,0.00031233456812266387,0.2985,0.287,312.62156812266386,224.51954890857917,87.8150192140555,87.8150192140555,0.0,3441025.439280517
391,392,1.0,21.4,51.59,52.55,BTC-29MAR24,43634.57,52.07,0.0,0.0055,0.006,10199.6,0.5055,0.0001,0.006,"[[0.006, 21.4], [0.0065, 28.0], [0.0085, 3.0], [0.01, 20.0], [0.011, 11.0], [0.012, 48.0]]","[[0.0055, 1.0], [0.0049, 8.1], [0.0046, 2.0], [0.004, 1.0], [0.0038, 133.0], [0.003, 1.0]]",0.00548195,BTC-29MAR24-60000-C,0.0057,43020.24,20963045450,1706969510745,4.18088,-10.74809,22.59786,2e-05,0.06963,0.0,0.0,,,,month,2024-03-29,60000,2024-03-29,0.1506849315068493,0.5207,0.4547049999999999,262.1035586970488,132.4981529040581,0.006,253.52256463222284,253.51656463222284,0.0,0.006,253.51656463222284,5.0704512926444565,50.70331292644457,197.7428004131338,1000197.7428004132,0.0001977428004131338,0.006,-0.2925,197.45030041313382,141.6765361940448,56.066264219120455,56.066264219120455,0.0,3441705.877287173
392,393,25.6,0.5,40.54,499.26,BTC-29MAR24,43634.57,52.07,0.0,0.3765,0.9865,144.7,0.8805,0.0001,0.413,"[[0.9865, 0.5]]","[[0.3765, 25.6], [0.0001, 1.0]]",0.38080386,BTC-29MAR24-60000-P,0.3808,43020.24,20963045423,1706969510747,-85.80542,-10.74809,22.59786,2e-05,-0.93037,0.0,0.0,,,,month,2024-03-29,60000,2024-03-29,0.1506849315068493,2.699,0.5259166666666667,13418.01012507567,274.3975106897801,0.413,13381.126228457444,13380.713228457444,0.0,0.413,13380.713228457444,267.6225245691489,2676.1426456914887,10436.948058196806,1010436.9480581968,0.010436948058196805,0.413,0.407,10437.355058196805,7493.589887936167,2943.3581702606425,2943.3581702606425,0.0,3477626.7827600096
393,394,8.0,2.1,57.47,59.3,BTC-29MAR24,43634.57,58.39,0.0,0.0017,0.0021,899.5,0.5015,0.0001,0.0022,"[[0.0021, 2.1], [0.0023, 7.0], [0.0036, 54.0], [0.0037, 86.0], [0.15, 15.0]]","[[0.0017, 8.0], [0.0016, 13.5], [0.0015, 1.0], [0.001, 1.0], [0.0009, 44.0], [0.0008, 5.0], [0.0005, 18.0], [0.0001, 43.0]]",0.00189108,BTC-29MAR24-70000-C,0.0019,43020.24,20963045371,1706969510745,1.44728,-5.09115,9.54649,1e-05,0.02401,5882.7,48.1,0.0,0.0022,0.0055,month,2024-03-29,70000,2024-03-29,0.1506849315068493,0.58385,0.5286516666666666,86.89374664342051,42.698382169312026,0.0022,83.90560662959842,83.90340662959842,0.0,0.0022,83.90340662959842,1.6781121325919686,16.780681325919684,65.44461317108677,1000065.444613171,6.544461317108677e-05,0.0022,-0.4108,65.03381317108678,46.57501971257513,18.869593458467747,18.869593458467747,0.0,3477854.374699561
394,395,0.1,5.2,0.0,413.11,BTC-29MAR24,43634.79,58.39,0.0,0.1,1.078,61.4,1.106,0.1065,1.0845,"[[1.078, 5.2], [1.188, 0.4]]","[[0.1, 0.1], [0.0001, 1.0]]",0.60643331,BTC-29MAR24-70000-P,0.6061,43025.77,20963044958,1706969512760,-103.53666,-5.09137,9.54692,1e-05,-0.97599,224211.7,4.8,0.0,1.0845,1.0845,month,2024-03-29,70000,2024-03-29,0.1506849315068493,2.06555,0.5801266666666667,7318.551875219056,83.25526168428996,1.0845,7284.542662334266,7283.458162334266,0.0,1.0845,7283.4581623342665,145.69085324668532,1456.6916324668534,5681.075676620728,1005681.0756766207,0.005681075676620728,1.0845,1.0823,5682.157976620728,4079.775490907189,1601.300185713516,1601.300185713516,0.0,3497612.328594496
395,396,2.6,0.2,64.1,65.85,BTC-29MAR24,43634.79,64.93,0.0,0.0008,0.001,1801.2,0.5005,0.0001,0.0115,"[[0.001, 0.2], [0.0017, 2.0], [0.0024, 86.0], [0.11, 200.0], [0.393, 862.0], [0.5595, 57.0]]","[[0.0008, 2.6], [0.0005, 16.0], [0.0002, 5.0], [0.0001, 256.0]]",0.00089512,BTC-29MAR24-80000-C,0.0009,43025.77,20963045628,1706969512759,0.67195,-2.93879,4.95525,0.0,0.01116,2015.6,13.3,1337.5,0.0008,0.0115,month,2024-03-29,80000,2024-03-29,0.1506849315068493,0.6497499999999999,0.5872166666666666,41.27070996424578,16.892454400440897,0.0115,39.87197833535242,39.860478335352425,0.0,0.0115,39.860478335352425,0.7974395667070485,7.9720956670704854,31.090943101574894,1000031.0909431016,3.109094310157489e-05,0.0115,-1.073,30.017943101574893,21.24840786779736,9.842535233763336,9.842535233763336,0.0,3497721.072660396
396,397,1.0,0.4,0.0,499.39,BTC-29MAR24,43634.79,64.93,0.0,0.0001,1.393,394.4,1.334,0.3345,0.84,"[[1.393, 0.4]]","[[0.0001, 1.0]]",0.83465766,BTC-29MAR24-80000-P,0.8343,43025.77,20963045627,1706969512760,-119.30979,-2.93879,4.95525,0.0,-0.98884,0.0,0.0,,,,month,2024-03-29,80000,2024-03-29,0.1506849315068493,2.49695,0.6540433333333334,8727.918512703953,43.54287233344383,0.84,8695.701397094046,8694.861397094046,0.0,0.84,8694.861397094046,173.91402794188093,1738.9722794188092,6781.975089733356,1006781.9750897334,0.006781975089733356,0.84,0.8285,6782.803589733356,4869.917282372666,1912.0578073607066,1912.0578073607066,0.0,3521442.529846014
397,398,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43947.5969,100.0,0.0,0.0,0.0,0.0,0.9705,0.0001,,[],[],0.47066413,BTC-26APR24-24000-C,0.4706,43031.54,20933634636,1706969513766,46.19483,-16.16537,26.75099,1e-05,0.9343,0.0,0.0,,,,month,2024-04-26,24000,2024-04-26,0.2273972602739726,0.0,0.6393283333333333,20056.499755112225,20139.79800529788,0.84,19947.5969,19946.7569,20002.11023805665,20001.27023805665,19946.7569,398.95193800000004,3989.35138,15558.453582000002,1015558.453582,0.015558453582000002,-20001.27023805665,-20002.11023805665,-4443.65665605665,-8831.95997405665,24390.413556056636,24390.413556056636,0.0,3576230.7299883035
398,399,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43947.5969,100.0,0.0,0.0,0.0,0.0,0.5165,0.0001,,[],[],0.01682273,BTC-26APR24-24000-P,0.0167,43031.54,20951468875,1706969513768,-8.21065,-16.16537,26.75099,1e-05,-0.0657,0.0,0.0,,,,month,2024-04-26,24000,2024-04-26,0.2273972602739726,0.0,0.62337,20056.499755112225,20127.26503182118,0.84,19947.5969,19946.7569,20002.11023805665,20001.27023805665,19946.7569,398.95193800000004,3989.35138,15558.453582000002,1015558.453582,0.015558453582000002,-20001.27023805665,0.0,15558.453582000002,11170.150264000002,4388.303317999986,4388.303317999986,0.0,3631871.349799348
399,400,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43947.5969,100.0,0.0,0.0,0.0,0.0,0.9325,0.0001,,[],[],0.43300809,BTC-26APR24-26000-C,0.4329,43031.54,20933634686,1706969513766,47.52364,-20.53978,33.98991,1e-05,0.90996,0.0,0.0,,,,month,2024-04-26,26000,2024-04-26,0.2273972602739726,0.0,0.608455,18065.574993038244,18195.747342626102,0.84,17947.596899999997,17946.756899999997,18006.653016228043,18005.813016228043,17946.756899999997,358.9519379999999,3589.3513799999996,13998.453581999998,1013998.453582,0.013998453581999998,-18005.813016228043,1995.4572218286085,15993.910803828607,12045.607485828608,1952.846096171379,1952.846096171379,0.0,3682711.9323053095
400,401,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.0,0.0,0.0,0.5245,0.0001,,[],[],0.02467991,BTC-26APR24-26000-P,0.0245,43032.17,20951468816,1706969514773,-11.41129,-20.53502,33.98204,1e-05,-0.09,0.0,0.0,,,,month,2024-04-26,26000,2024-04-26,0.2273972602739726,0.0,0.5929233333333334,18071.180393038245,18183.356558370146,0.84,17953.202299999997,17952.362299999997,18012.258416228044,18011.418416228043,17952.362299999997,359.06404599999996,3590.4724599999995,14002.825793999998,1014002.825794,0.014002825793999998,-18011.418416228043,-5.6054000000003725,13997.220393999998,10047.683888,3955.141905999946,3955.141905999946,0.0,3734280.3059428656
401,402,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.0,0.0,0.0,0.897,0.0001,,[],[],0.39736739,BTC-26APR24-28000-C,0.3973,43032.17,20933634452,1706969514773,48.29302,-24.9959,41.36405,1e-05,0.88202,0.0,0.0,,,,month,2024-04-26,28000,2024-04-26,0.2273972602739726,0.0,0.5784083333333333,16080.255630964264,16277.457240500928,0.84,15953.202299999995,15952.362299999995,16016.801194399432,16015.961194399431,15952.362299999995,319.0640459999999,3190.472459999999,12442.825793999997,1012442.825794,0.012442825793999997,-16015.961194399431,1995.457221828612,14438.283015828609,10928.74650982861,1514.0792841713355,1514.0792841713355,0.0,3780745.3052556776
402,403,12.5,0.0,58.73,0.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.005,0.0,12.5,0.534,0.0001,0.5185,[],"[[0.005, 12.5]]",0.03455243,BTC-26APR24-28000-P,0.0344,43032.17,20962302864,1706969514773,-15.18004,-24.9959,41.36405,1e-05,-0.11798,280021.05,12.5,0.0,0.5185,0.5185,month,2024-04-26,28000,2024-04-26,0.2273972602739726,0.2936499999999999,0.5732716666666666,16080.999998651754,16268.89570104732,0.5185,15954.044769318409,15953.526269318409,16016.801194399432,16016.282694399431,15953.526269318409,319.0808953863682,3190.7052538636817,12443.740120068358,1012443.7401200683,0.012443740120068358,-16016.282694399431,-0.32150000000001455,12443.418620068358,8933.63247081831,3510.1076492499997,3510.1076492499997,0.0,3827791.917294448
403,404,18.0,35.7,35.26,64.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.318,0.33,121.6,0.8635,0.0001,0.3095,"[[0.33, 35.7]]","[[0.318, 18.0], [0.3175, 17.7]]",0.36384126,BTC-26APR24-30000-C,0.3638,43032.17,20963045314,1706969514773,48.53378,-29.36921,48.60115,1e-05,0.85088,0.0,0.0,,,,month,2024-04-26,30000,2024-04-26,0.2273972602739726,0.4962999999999999,0.57516,14272.66653043872,14444.084557704991,0.3095,14145.54404849468,14145.234548494682,14021.34397257082,14021.03447257082,14145.23454849468,282.9108809698936,2829.0469096989364,11033.27675782585,1011033.2767578259,0.01103327675782585,-14021.03447257082,1995.2482218286113,13028.524979654461,9916.567188985631,1116.7095688402333,1116.7095688402333,0.0,3870025.004889326
404,405,17.0,1.0,52.2,55.14,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.0055,0.007,86.5,0.546,0.0001,0.007,"[[0.007, 1.0], [0.0075, 34.2], [0.009, 34.0], [0.0105, 1.0], [0.013, 4.0]]","[[0.0055, 17.0], [0.005, 17.0], [0.0043, 17.0], [0.0041, 68.0], [0.0001, 5.0]]",0.04653952,BTC-26APR24-30000-P,0.0463,43032.17,20963045463,1706969514774,-19.47307,-29.36921,48.60115,1e-05,-0.14912,0.0,0.0,,,,month,2024-04-26,30000,2024-04-26,0.2273972602739726,0.5367000000000001,0.5784966666666667,14353.324682317643,14452.57454539973,0.007,14228.745980837008,14228.738980837008,14021.34397257082,14021.33697257082,14228.738980837008,284.57491961674015,2845.7477961674017,11098.416265052867,1011098.4162650529,0.011098416265052867,-14021.33697257082,-0.3024999999997817,11098.113765052867,7967.791049268725,3130.6252157841345,3130.6252157841345,0.0,3912976.1533497516
405,406,0.1,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.2045,0.0,0.0,0.8475,0.0001,,[],"[[0.2045, 0.1]]",0.34788837,BTC-26APR24-31000-C,0.3478,43032.17,20962826465,1706969514773,48.47376,-31.47567,52.08699,1e-05,0.83432,0.0,0.0,,,,month,2024-04-26,31000,2024-04-26,0.2273972602739726,0.0,0.5642866666666666,13093.868487853291,13528.685976367364,0.007,12953.202299999995,12953.195299999998,13023.615361656515,13023.608361656516,12953.195299999996,259.0640459999999,2590.6390599999995,10103.492193999997,1010103.492194,0.010103492193999997,-13023.608361656516,997.7286109143042,11101.220804914301,8251.517698914302,1851.9744950857475,1851.9744950857475,0.0,3952510.8773704288
406,407,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.0,0.0,0.0,0.553,0.0001,,[],[],0.05334324,BTC-26APR24-31000-P,0.0531,43032.42,20951468814,1706969516787,-21.79992,-31.47563,52.08692,1e-05,-0.16568,0.0,0.0,,,,month,2024-04-26,31000,2024-04-26,0.2273972602739726,0.0,0.5500866666666667,13093.919287853296,13488.075047478967,0.007,12953.253100000002,12953.246100000002,13023.666161656522,13023.659161656522,12953.246100000002,259.065062,2590.6492200000007,10103.531818000001,1010103.531818,0.010103531818000002,-13023.659161656522,-0.050800000006347545,10103.481017999995,7253.766735999994,2849.7650820000235,2849.7650820000235,0.0,3992445.196780932
407,408,3.6,1.1,48.41,499.46,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.2795,0.801,93.9,0.832,0.0001,0.261,"[[0.801, 1.1]]","[[0.2795, 3.6], [0.045, 1.0], [0.04, 1.0], [0.035, 1.0], [0.03, 1.0], [0.025, 1.0]]",0.33247907,BTC-26APR24-32000-C,0.3324,43032.42,20963045638,1706969516788,48.30325,-33.50729,55.44898,1e-05,0.81718,0.0,0.0,,,,month,2024-04-26,32000,2024-04-26,0.2273972602739726,2.73935,0.62718,24960.4575663079,12897.008695537028,0.261,24910.87379822439,24910.612798224392,12025.937550742216,12025.676550742215,24910.612798224392,498.21747596448785,4982.1225596448785,19430.272762615026,1019430.272762615,0.019430272762615025,-12025.676550742215,997.9826109143069,20428.255373529333,14947.915337919967,4482.357424695034,4482.357424695034,0.0,4070019.4959441777
408,409,17.0,16.5,49.89,53.47,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.0085,0.011,62.9,0.56,0.0001,0.012,"[[0.011, 16.5], [0.012, 32.0], [0.0125, 66.0], [0.028, 1.0], [0.065, 25.0]]","[[0.0085, 17.0], [0.008, 16.5], [0.007, 49.0]]",0.06069054,BTC-26APR24-32000-P,0.0604,43032.42,20963045611,1706969516788,-24.23739,-33.50729,55.44898,1e-05,-0.18282,0.0,0.0,,,,month,2024-04-26,32000,2024-04-26,0.2273972602739726,0.5168,0.6304299999999999,12510.486014188651,12909.863748001208,0.012,12382.739022725636,12382.727022725636,12025.937550742216,12025.925550742217,12382.727022725636,247.65478045451275,2476.5454045451274,9658.526837725994,1009658.526837726,0.009658526837725995,-12025.925550742215,-0.24899999999979627,9658.277837725995,6934.077652726355,2724.449184999652,2724.449184999652,0.0,4109329.8884758228
409,410,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.0,0.0,0.0,0.8175,0.0001,,[],[],0.31761275,BTC-26APR24-33000-C,0.3175,43032.42,20933634519,1706969516787,48.02981,-35.45074,58.66506,1e-05,0.79956,0.0,0.0,,,,month,2024-04-26,33000,2024-04-26,0.2273972602739726,0.0,0.6162366666666667,11102.994525779315,12043.21664753939,0.012,10953.253100000002,10953.2411,11028.208939827906,11028.196939827903,10953.241100000001,219.06506200000004,2190.6482200000005,8543.527818,1008543.527818,0.008543527818,-11028.196939827905,997.7286109143097,9541.25642891431,7131.54314691431,1411.9846710856345,1411.9846710856345,0.0,4144438.0626913547
410,411,25.0,0.0,40.44,0.0,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.005,0.0,25.0,0.568,0.0001,0.5425,[],"[[0.005, 25.0]]",0.06858083,BTC-26APR24-33000-P,0.0683,43032.42,20962302785,1706969516787,-26.77773,-35.45074,58.66506,1e-05,-0.20044,586130.56,25.0,0.0,0.5425,0.5425,month,2024-04-26,33000,2024-04-26,0.2273972602739726,0.2022,0.6087383333333333,11104.298878123833,12010.588531146075,0.5425,10954.79719048374,10954.25469048374,11028.208939827906,11027.666439827906,10954.25469048374,219.0959438096748,2190.850938096748,8544.307808577318,1008544.3078085773,0.008544307808577317,-11027.666439827906,0.5304999999989377,8544.838308577317,6134.891426670894,2409.4163819064215,2409.4163819064215,0.0,4179849.4171925737
411,412,35.7,35.7,41.01,56.68,SYN.BTC-26APR24,43953.2531,49.78,0.0,0.234,0.248,109.8,0.741,0.0001,0.2255,"[[0.248, 35.7]]","[[0.234, 35.7], [0.035, 1.0], [0.03, 3.0], [0.025, 2.0]]",0.24099586,BTC-26APR24-34000-C,0.2412,43032.42,20963045317,1706969516788,64.1792,-12.19685,40.54642,2e-05,0.88529,137730.62,14.3,-3.2189,0.2255,0.233,month,2024-04-26,34000,2024-04-26,0.2273972602739726,0.48845,0.610785,10695.150521231535,11234.25461328814,0.2255,10565.511706347952,10565.286206347952,10030.480328913603,10030.254828913605,10565.286206347952,211.31023412695905,2113.0572412695906,8240.918730951402,1008240.9187309514,0.008240918730951402,-10030.254828913603,997.4116109143033,9238.330341865705,6913.962866469155,1326.9558644822246,1326.9558644822246,0.0,4214295.216547272
