,best_bid_amount,best_ask_amount,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,interest_rate,best_bid_price,best_ask_price,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Expiration_Date,Time to Expiration,Implied Volatility,SMA Volatility,BS Price,BS Price_1,Market Price,Calculated_BS_Price,Error,Optimized_BS_Price,Residual
640,3.0,6.0,58.01,58.99,BTC-27DEC24,46184.53,58.5,0.0,0.104,0.1075,99.7,0.6055,0.0001,0.1055,"[[0.1075, 6.0], [0.1095, 12.0], [0.11, 6.0], [0.111, 12.0], [0.14, 1.0]]","[[0.104, 3.0], [0.1015, 24.0], [0.101, 12.0], [0.1005, 0.2], [0.08, 1.0], [0.079, 1.0]]",0.10649974,BTC-27DEC24-65000-C,0.1058,43048.15,20963047656,1706969600370,108.41488,-14.7104,164.82579,1e-05,0.36719,97673.29,21.5,0.0,0.1055,0.107,month,2024-12-27,65000,2024-12-27,0.8986301369863013,0.585,1.1347116666666668,5108.297479018051,14597.051824892445,0.1055,4888.139950742834,4888.034450742834,0.0,0.1055
641,3.1,0.6,49.67,500.82,BTC-27DEC24,46184.53,58.5,0.0,0.4825,1.3865,92.2,1.013,0.0135,0.504,"[[1.3865, 0.6]]","[[0.4825, 3.1]]",0.51391478,BTC-27DEC24-65000-P,0.5132,43048.15,20963046286,1706969600368,-475.23343,-14.7104,164.82579,1e-05,-0.63281,596405.34,27.4,-1.2733,0.502,0.5105,month,2024-12-27,65000,2024-12-27,0.8986301369863013,2.75245,1.2082016666666666,35806.48020057002,15836.674753990348,0.504,35718.429601739066,35717.925601739065,0.0,0.504
642,1.6,4.0,58.79,59.82,BTC-27DEC24,46184.53,59.3,0.0,0.0885,0.092,204.9,0.59,0.0001,0.0915,"[[0.092, 4.0], [0.094, 19.0], [0.0965, 9.0], [0.113, 1.0], [0.114, 1.0], [0.1145, 1.0], [0.115, 1.0], [0.1155, 2.0]]","[[0.0885, 1.6], [0.0855, 52.0], [0.085, 12.0], [0.07, 1.0], [0.0695, 1.0], [0.06, 1.0]]",0.09200089,BTC-27DEC24-70000-C,0.0902,43048.15,20963047408,1706969600369,96.55942,-14.21513,157.12945,1e-05,0.32308,402556.07,102.3,1.105,0.0905,0.0925,month,2024-12-27,70000,2024-12-27,0.8986301369863013,0.59305,1.2103800000000002,4368.597506663595,14954.019975901048,0.0915,4172.2280666670085,4172.136566667008,0.0,0.0915
643,3.0,0.5,49.95,499.06,BTC-27DEC24,46184.53,59.3,0.0,0.5755,1.4935,86.6,1.1055,0.106,0.603,"[[1.4935, 0.5]]","[[0.5755, 3.0]]",0.60767863,BTC-27DEC24-70000-P,0.6059,43048.15,20963047814,1706969600417,-531.98491,-14.21513,157.12945,1e-05,-0.67692,431367.58,16.7,0.0,0.603,0.603,month,2024-12-27,70000,2024-12-27,0.8986301369863013,2.74505,1.2837633333333334,35373.87358434758,16194.779207477197,0.603,35283.48422794867,35282.88122794867,0.0,0.603
644,13.0,6.0,58.79,60.66,BTC-27DEC24,46184.53,59.72,0.0,0.0735,0.0795,61.2,0.576,0.0001,0.08,"[[0.0795, 6.0], [0.0805, 6.0], [0.081, 13.0]]","[[0.0735, 13.0], [0.0725, 6.0], [0.0695, 6.0], [0.065, 1.0], [0.064, 6.0]]",0.07774599,BTC-27DEC24-75000-C,0.0765,43048.15,20963047316,1706969600368,85.66907,-13.49392,148.09728,1e-05,0.28307,0.0,0.0,,,,month,2024-12-27,75000,2024-12-27,0.8986301369863013,0.59725,1.2202,3710.8621475663276,14283.919531707697,0.08,3536.395987279522,3536.3159872795222,0.0,0.08
645,2.5,0.5,49.58,499.03,BTC-27DEC24,46184.53,59.72,0.0,0.67,1.601,146.9,1.2,0.2005,0.688,"[[1.601, 0.5]]","[[0.67, 2.5]]",0.70168642,BTC-27DEC24-75000-P,0.7004,43048.15,20963047815,1706969600418,-587.77129,-13.49392,148.09728,1e-05,-0.71693,1248488.06,41.9,-1.4327,0.688,0.699,month,2024-12-27,75000,2024-12-27,0.8986301369863013,2.74305,1.293591666666667,35005.88557788383,15539.277331752786,0.688,34913.68688436367,34912.99888436367,0.0,0.688
646,3.0,6.0,61.06,61.39,BTC-27DEC24,46184.53,61.23,0.0,0.068,0.069,67.8,0.5685,0.0001,0.0625,"[[0.069, 6.0], [0.0705, 14.0], [0.0715, 1.0], [0.08, 2.0]]","[[0.068, 3.0], [0.0655, 0.1], [0.0615, 14.0]]",0.06699587,BTC-27DEC24-80000-C,0.0685,43048.15,20963044091,1706969600369,77.61554,-13.14527,140.72228,1e-05,0.25567,0.0,0.0,,,,month,2024-12-27,80000,2024-12-27,0.8986301369863013,0.61225,1.2951133333333336,3324.7768582225817,14810.204146266322,0.0625,3166.621013209553,3166.558513209553,0.0,0.0625
647,2.5,1.0,48.99,130.0,BTC-27DEC24,46184.4,61.23,0.0,0.767,1.05,72.4,1.3005,0.301,0.8005,"[[1.05, 1.0], [1.069, 0.2]]","[[0.767, 2.5]]",0.799199,BTC-27DEC24-80000-P,0.8007,43048.77,20963047652,1706969605406,-640.72382,-13.14455,140.71838,1e-05,-0.74434,656169.13,19.2,0.3133,0.798,0.8005,month,2024-12-27,80000,2024-12-27,0.8986301369863013,0.89495,1.3069916666666666,7862.891400446675,15014.04680728859,0.8005,7657.262929699322,7656.462429699322,0.0,0.8005
648,4.0,6.0,62.39,62.95,BTC-27DEC24,46184.4,62.67,0.0,0.052,0.0535,84.4,0.5525,0.0001,0.0525,"[[0.0535, 6.0], [0.0545, 21.0], [0.055, 6.0]]","[[0.052, 4.0], [0.05, 2.0], [0.0485, 6.0], [0.048, 6.0]]",0.05225055,BTC-27DEC24-90000-C,0.0528,43048.77,20963047856,1706969605410,62.83441,-11.86361,124.07958,1e-05,0.20427,91372.59,40.4,0.9615,0.052,0.0525,month,2024-12-27,90000,2024-12-27,0.8986301369863013,0.6267,1.2367199999999998,2567.264789094108,12449.307679491141,0.0525,2438.982324758639,2438.9298247586394,0.0,0.0525
649,1.0,1.0,0.0,133.29,BTC-27DEC24,46184.4,62.67,0.0,0.15,1.25,174.2,1.501,0.5015,0.9775,"[[1.25, 1.0], [1.272, 0.2]]","[[0.15, 1.0]]",1.00097907,BTC-27DEC24-90000-P,1.0015,43048.77,20963047406,1706969605408,-745.29402,-11.86361,124.07958,1e-05,-0.79573,1093252.2,25.7,-2.2011,0.9775,0.9995,month,2024-12-27,90000,2024-12-27,0.8986301369863013,0.66645,1.2410066666666668,3090.0703981506585,12524.134665726322,0.9775,2950.1511035817457,2949.1736035817457,0.0,0.9775
650,2.0,0.3,63.31,63.53,BTC-27DEC24,46184.4,63.42,0.0,0.04,0.0405,52.6,0.54,0.0001,0.0405,"[[0.0405, 0.3], [0.042, 1.0], [0.0435, 8.0], [0.05, 10.0], [0.088, 2.0], [0.0885, 2.0], [0.1, 10.0], [0.145, 2.0]]","[[0.04, 2.0], [0.038, 2.0], [0.0375, 18.0], [0.034, 1.0], [0.0325, 3.0], [0.032, 1.0], [0.01, 1.0]]",0.0402503,BTC-27DEC24-100000-C,0.0403,43048.77,20963047781,1706969605406,50.62018,-10.39975,107.48543,1e-05,0.16232,1050.34,0.6,0.0,0.0405,0.0405,month,2024-12-27,100000,2024-12-27,0.8986301369863013,0.6342,1.2436900000000002,1965.103691476169,11412.298432077563,0.0405,1861.5526390960413,1861.5121390960412,0.0,0.0405
651,0.0,1.0,0.0,148.79,BTC-27DEC24,46184.4,63.42,0.0,0.0,1.5,229.4,1.705,0.7055,1.1795,"[[1.5, 1.0], [1.525, 0.3]]",[],1.20550421,BTC-27DEC24-100000-P,1.2055,43048.77,20963047693,1706969605406,-847.30029,-10.39975,107.48543,1e-05,-0.83768,1518483.84,29.6,-1.8719,1.1795,1.202,month,2024-12-27,100000,2024-12-27,0.8986301369863013,0.74395,1.2505716666666666,3321.3626310336913,11532.360624911486,1.1795,3186.700322572653,3185.520822572653,0.0,1.1795
652,3.0,0.2,64.24,64.74,BTC-27DEC24,46184.4,64.49,0.0,0.0315,0.0325,42.1,0.5315,0.0001,0.03,"[[0.0325, 0.2], [0.05, 3.0], [0.07, 3.0]]","[[0.0315, 3.0], [0.03, 2.7], [0.0275, 16.0], [0.005, 25.0]]",0.03072684,BTC-27DEC24-110000-C,0.032,43048.77,20963047557,1706969605406,41.68464,-9.23003,93.81436,1e-05,0.13252,0.0,0.0,,,,month,2024-12-27,110000,2024-12-27,0.8986301369863013,0.6448999999999999,1.253635,1565.6358237319291,10582.749634470323,0.03,1480.2388650782405,1480.2088650782405,0.0,0.03
653,0.0,0.0,0.0,0.0,BTC-27DEC24,46185.06,64.49,0.0,0.0,0.0,25.0,1.9135,0.914,1.312,[],[],1.41250615,BTC-27DEC24-110000-P,1.4138,43048.96,20933634416,1706969607420,-946.02613,-9.23031,93.81755,1e-05,-0.86748,0.0,0.0,,,,month,2024-12-27,110000,2024-12-27,0.8986301369863013,0.0,1.2357066666666667,0.0,10272.558452886517,1.312,0.0,1.312,0.0,1.312
654,16.0,0.1,63.81,65.54,BTC-27DEC24,46185.06,64.68,0.0,0.023,0.026,43.0,0.524,0.0001,0.0225,"[[0.026, 0.1], [0.03, 16.0], [0.0375, 2.0], [0.04, 2.0], [0.056, 1.0], [0.06, 1.0]]","[[0.023, 16.0], [0.021, 16.0], [0.02, 1.0]]",0.02421801,BTC-27DEC24-120000-C,0.0245,43048.96,20963046675,1706969607420,33.54356,-7.87169,79.77856,1e-05,0.10536,0.0,0.0,,,,month,2024-12-27,120000,2024-12-27,0.8986301369863013,0.6467500000000002,1.23871,1201.3444159681426,9452.274232611555,0.0225,1132.498848868384,1132.4763488683839,0.0,0.0225
655,0.0,0.0,0.0,0.0,BTC-27DEC24,46185.06,64.68,0.0,0.0,0.0,0.0,2.1225,1.123,1.6088,[],[],1.62252271,BTC-27DEC24-120000-P,1.6228,43048.96,20961388490,1706969607422,-1043.961,-7.87169,79.77856,1e-05,-0.89464,3482680.18,50.0,-0.2233,1.6088,1.6124,month,2024-12-27,120000,2024-12-27,0.8986301369863013,0.0,1.2207000000000001,0.0,9145.288441076707,1.6088,0.0,1.6088,0.0,1.6088
656,17.0,0.1,63.86,66.23,BTC-27DEC24,46185.26,65.05,0.0,0.0175,0.021,26.1,0.519,0.0001,0.0185,"[[0.021, 0.1], [0.0215, 2.0], [0.0225, 2.0], [0.025, 2.0]]","[[0.0175, 17.0], [0.0165, 17.0]]",0.01998682,BTC-27DEC24-130000-C,0.0192,43048.71,20963047660,1706969608428,27.37576,-6.77116,68.23377,1e-05,0.08522,0.0,0.0,,,,month,2024-12-27,130000,2024-12-27,0.8986301369863013,0.65045,1.2236883333333333,945.0528874859529,8435.333871058778,0.0185,888.7803723321108,888.7618723321108,0.0,0.0185
657,0.0,0.0,0.0,0.0,BTC-27DEC24,46185.0,65.05,0.0,0.0,0.0,0.0,2.3335,1.334,1.8219,[],[],1.8348169,BTC-27DEC24-130000-P,1.834,43048.71,20961388487,1706969608429,-1139.92144,-6.77103,68.23253,1e-05,-0.91478,3939045.49,50.0,0.0275,1.8214,1.8219,month,2024-12-27,130000,2024-12-27,0.8986301369863013,0.0,1.2056499999999999,0.0,8134.718926972102,1.8219,0.0,1.8219,0.0,1.8219
