best_bid_amount,best_ask_amount,ask_iv,bid_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,mark_price,open_interest,max_price,min_price,settlement_price,last_price,asks,bids,instrument_name,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price
0.0,4.5,81.25,0.0,BTC-28MAR25,71256.32,74.5,0.0,1.5385,0.0,1.534,182.1,1.6675,1.4315,1.45993801,1.6495,"[[1.5385, 4.5]]",[],BTC-28MAR25-180000-P,66834.44,29188437175,1729886335444,-745.33241,-10.97228,45.21576,0.0,-0.95318,0.0,0.0,,,,month,28MAR25,180000
0.0,0.0,0.0,0.0,BTC-28MAR25,71258.41,74.5,0.0,0.0,0.0,1.6725,0.0,1.8085,1.5655,1.59592671,1.7283,[],[],BTC-28MAR25-190000-P,66834.44,29179268160,1729886335048,-791.91173,-9.07751,37.50997,0.0,-0.96289,5859568.68,50.0,-0.455,1.7283,1.7362,month,28MAR25,190000
0.0,0.0,0.0,0.0,BTC-27JUN25,72493.04,106.81,0.0,0.0,0.0,0.5826,0.1,0.654,0.54,0.58338802,0.535,[],[],BTC-27JUN25-35000-C,66832.35,29029115657,1729886334041,153.80985,-23.05149,106.07667,0.0,0.89778,0.0,0.0,,,,month,27JUN25,35000
569.3,5.3,74.2,73.72,BTC-28MAR25,71258.41,74.5,0.0043,0.0045,0.0,0.0046,541.7,0.034,0.0001,0.00610283,0.0043,"[[0.0045, 5.3], [0.116, 12.5]]","[[0.0043, 569.3], [0.004, 4.1], [0.003, 5.9], [0.0021, 0.9], [0.0005, 3.0]]",BTC-28MAR25-200000-C,66834.44,29188433382,1729886335048,7.32678,-7.43435,30.6363,0.0,0.02908,23121.62,78.8,-14.0,0.0042,0.005,month,28MAR25,200000
0.0,0.0,0.0,0.0,BTC-27JUN25,72494.57,106.81,0.0,0.0,0.0,0.0806,0.0,0.1605,0.043,0.07975929,0.0105,[],[],BTC-27JUN25-38000-P,66834.44,29073055603,1729886335048,-97.87841,-25.85149,118.96386,0.0,-0.11995,0.0,0.0,,,,month,27JUN25,38000
3.6,9.5,91.45,55.46,BTC-27JUN25,72494.57,106.81,0.463,0.513,0.0,0.5392,73.4,0.6215,0.4895,0.54010202,0.4465,"[[0.513, 9.5]]","[[0.463, 3.6], [0.32, 50.0]]",BTC-27JUN25-40000-C,66834.44,29188428497,1729886335048,159.70848,-27.69651,126.80278,0.0,0.86807,0.0,0.0,,,,month,27JUN25,40000
0.0,4.5,0.0,0.0,BTC-28MAR25,71257.91,74.5,0.0,1.621,0.0,1.8113,125.5,1.9505,1.7,1.73026391,1.8717,"[[1.621, 4.5], [1.8175, 8.8]]",[],BTC-28MAR25-200000-P,66840.27,29188433368,1729886336055,-833.77368,-7.43357,30.63348,0.0,-0.97093,6340246.36,50.0,-0.2824,1.8717,1.877,month,28MAR25,200000
2.5,0.3,71.01,57.15,BTC-27JUN25,72494.57,106.81,0.0165,0.0335,0.0,0.091,2.4,0.176,0.0505,0.09025926,0.0335,"[[0.0335, 0.3]]","[[0.0165, 2.5], [0.0005, 1.9]]",BTC-27JUN25-40000-P,66834.44,29188326605,1729886335048,-108.24155,-27.69631,126.80439,0.0,-0.13193,0.0,0.0,,,,month,27JUN25,40000
1.0,0.0,0.0,40.09,BTC-27JUN25,72494.57,106.81,0.005,0.0,0.0,0.1029,1.0,0.1925,0.0585,0.10193468,0.075,[],"[[0.005, 1.0]]",BTC-27JUN25-42000-P,66834.44,29073055605,1729886335048,-120.68728,-29.37228,135.16593,0.0,-0.14434,0.0,0.0,,,,month,27JUN25,42000
0.0,0.0,0.0,0.0,BTC-27JUN25,72494.57,106.81,0.0,0.0,0.0,0.508,0.0,0.5975,0.453,0.50874437,0.33,[],[],BTC-27JUN25-44000-C,66834.44,29029115684,1729886335048,163.62668,-31.0302,142.79535,0.0,0.84326,0.0,0.0,,,,month,27JUN25,44000
0.0,0.0,0.0,0.0,BTC-27JUN25,72494.57,106.81,0.0,0.0,0.0,0.5235,0.1,0.6095,0.471,0.52427374,0.4985,[],[],BTC-27JUN25-42000-C,66834.44,29029115672,1729886335048,162.10233,-29.37228,135.16593,0.0,0.85566,0.0,0.0,,,,month,27JUN25,42000
4.3,6.0,83.25,0.0,BTC-27JUN25,72494.57,106.81,0.724,0.728,0.0,0.7375,112.7,0.7725,0.7185,0.73814278,0.6975,"[[0.728, 6.0]]","[[0.724, 4.3], [0.64, 48.4]]",BTC-27JUN25-20000-C,66834.44,29188429807,1729886335048,113.8649,-8.33972,38.18172,0.0,0.97195,0.0,0.0,,,,month,27JUN25,20000
7.3,7.5,73.74,68.04,BTC-27JUN25,72494.57,106.81,0.001,0.0018,0.0,0.0134,4367.3,0.045,0.0001,0.01322013,0.0027,"[[0.0018, 7.5], [0.0019, 7.5], [0.0022, 788.8], [0.0024, 481.2], [0.0025, 1538.6], [0.0026, 105.8], [0.0027, 477.1], [0.0029, 293.0], [0.003, 157.5], [0.0031, 58.1], [0.0032, 445.3], [0.0034, 7.0], [0.0035, 104.5], [0.0037, 175.6], [0.0039, 105.5], [0.0041, 21.0], [0.0043, 70.5], [0.0047, 84.0]]","[[0.001, 7.3]]",BTC-27JUN25-20000-P,66834.44,29188434519,1729886335048,-20.10833,-8.33971,38.18156,0.0,-0.02805,0.0,0.0,,,,month,27JUN25,20000
0.0,0.0,0.0,0.0,BTC-27JUN25,72494.57,106.81,0.0,0.0,0.0,0.115,0.0,0.209,0.0675,0.11391297,0.027,[],[],BTC-27JUN25-44000-P,66834.44,29073055606,1729886335048,-132.62911,-31.0302,142.79535,0.0,-0.15674,0.0,0.0,,,,month,27JUN25,44000
0.0,0.0,0.0,0.0,BTC-27JUN25,72494.57,106.81,0.0,0.0,0.0,0.6814,0.0,0.729,0.6545,0.68207548,,[],[],BTC-27JUN25-25000-C,66834.44,29029115650,1729886335048,131.51128,-13.15485,60.53624,0.0,0.95083,0.0,0.0,,,,month,27JUN25,25000
3.2,8.0,89.48,54.86,BTC-27JUN25,72494.57,100.74,0.405,0.4655,0.0,0.4878,132.8,0.5755,0.434,0.48894655,0.4115,"[[0.4655, 8.0]]","[[0.405, 3.2]]",BTC-27JUN25-45000-C,66834.44,29188437232,1729886335594,170.59564,-29.85677,144.92043,0.0,0.83906,0.0,0.0,,,,month,27JUN25,45000
13.1,0.0,0.0,56.08,BTC-27JUN25,72494.57,100.75,0.0275,0.0,0.0,0.1085,16.1,0.2005,0.063,0.10787156,0.0395,[],"[[0.0275, 13.1], [0.005, 12.3]]",BTC-27JUN25-45000-P,66834.44,29188385518,1729886335048,-130.85001,-29.8579,144.92226,0.0,-0.16094,0.0,0.0,,,,month,27JUN25,45000
0.0,0.0,0.0,0.0,BTC-27JUN25,72499.98,106.81,0.0,0.0,0.0,0.5564,0.0,0.634,0.509,0.55711367,0.389,[],[],BTC-27JUN25-38000-C,66840.27,29029115648,1729886336055,157.99067,-25.84976,118.95956,0.0,0.88006,0.0,0.0,,,,month,27JUN25,38000
0.0,1.1,113.25,0.0,BTC-27JUN25,72499.98,106.81,0.0,0.075,0.0,0.0655,1.1,0.1375,0.033,0.06477214,0.0001,"[[0.075, 1.1]]",[],BTC-27JUN25-35000-P,66840.27,29162096891,1729886336055,-81.8331,-23.04876,106.06947,0.0,-0.10219,0.0,0.0,,,,month,27JUN25,35000
0.0,0.0,0.0,0.0,BTC-27JUN25,72499.98,100.74,0.0,0.0,0.0,0.1151,0.0,0.2085,0.0675,0.11421334,0.1745,[],[],BTC-27JUN25-46000-P,66840.27,29073055608,1729886336055,-137.98549,-30.57633,149.17606,0.0,-0.16761,0.0,0.0,,,,month,27JUN25,46000
0.0,0.0,0.0,0.0,BTC-27JUN25,72499.98,100.74,0.0,0.0,0.0,0.4805,0.0,0.5695,0.425,0.48153707,,[],[],BTC-27JUN25-46000-C,66840.27,29029115677,1729886336055,171.73647,-30.57633,149.17606,0.0,0.83239,0.0,0.0,,,,month,27JUN25,46000
0.0,0.0,0.0,0.0,BTC-27JUN25,72497.16,100.74,0.0,0.0,0.0,0.1277,0.0,0.2255,0.077,0.12671082,0.1465,[],[],BTC-27JUN25-48000-P,66838.21,29073055609,1729886337164,-150.58293,-32.0879,156.55638,0.0,-0.18085,0.0,0.0,,,,month,27JUN25,48000
0.0,0.0,0.0,0.0,BTC-27JUN25,72497.16,93.96,0.0,0.0,0.0,0.1385,0.0,0.2385,0.0855,0.11071825,0.1475,[],[],BTC-27JUN25-52000-P,66838.21,29082895549,1729886337062,-168.70365,-32.50644,170.04758,1e-05,-0.20711,0.0,0.0,,,,month,27JUN25,52000
0.0,0.1,89.03,0.0,BTC-27JUN25,72497.16,78.63,0.0,0.1395,0.0,0.1143,1.0,0.204,0.0685,0.12275424,0.2,"[[0.1395, 0.1]]",[],BTC-27JUN25-54000-P,66838.21,29188435216,1729886337062,-161.30835,-28.0913,174.69698,1e-05,-0.21785,0.0,0.0,,,,month,27JUN25,54000
0.0,0.0,0.0,0.0,BTC-27JUN25,72497.16,100.74,0.0,0.0,0.0,0.4655,0.0,0.558,0.408,0.46652688,0.373,[],[],BTC-27JUN25-48000-C,66838.21,29131969319,1729886337062,172.6052,-32.0879,156.55638,0.0,0.81915,0.0,0.0,,,,month,27JUN25,48000
142.6,8.9,87.59,58.61,BTC-27JUN25,72488.27,93.95,0.3595,0.421,0.0,0.4353,23.9,0.5265,0.379,0.41102198,0.412,"[[0.421, 8.9]]","[[0.3595, 142.6], [0.359, 88.3], [0.3585, 237.7], [0.358, 236.1], [0.3575, 68.6], [0.357, 129.8], [0.3565, 48.8], [0.356, 63.8], [0.3555, 138.6], [0.355, 73.0], [0.3545, 123.6], [0.354, 42.9], [0.3535, 26.5], [0.353, 88.7], [0.3525, 54.2], [0.352, 98.0], [0.3515, 53.0], [0.351, 21.2], [0.3505, 5.8], [0.35, 35.7]]",BTC-27JUN25-50000-C,66829.91,29188438155,1729886338069,180.60737,-31.21542,162.46753,0.0,0.80716,2812.19,0.1,0.0,0.412,0.412,month,27JUN25,50000
0.0,0.0,0.0,0.0,BTC-27JUN25,72488.27,77.76,0.0,0.0,0.0,0.3528,0.0,0.44,0.297,0.36578346,0.281,[],[],BTC-27JUN25-56000-C,66829.91,29029115685,1729886338069,201.36342,-28.89563,182.65008,1e-05,0.76531,0.0,0.0,,,,month,27JUN25,56000
0.0,0.0,0.0,0.0,BTC-27JUN25,72488.27,74.46,0.0,0.0,0.0,0.3297,12.0,0.4165,0.274,0.35179314,0.288,[],[],BTC-27JUN25-58000-C,66829.91,29029115670,1729886338069,204.51901,-28.7117,189.52966,1e-05,0.74871,0.0,0.0,,,,month,27JUN25,58000
10.5,0.0,0.0,55.61,BTC-27JUN25,72488.27,93.95,0.0435,0.0,0.0,0.1249,9.4,0.2215,0.0755,0.09871743,0.168,[],"[[0.0435, 10.5], [0.005, 9.2]]",BTC-27JUN25-50000-P,66829.91,29188393900,1729886338069,-154.3275,-31.21526,162.46853,0.0,-0.19284,0.0,0.0,,,,month,27JUN25,50000
10.0,0.0,0.0,129.15,BTC-27JUN25,72488.27,93.95,0.503,0.0,0.0,0.4211,10.0,0.515,0.3625,0.39535757,0.304,[],"[[0.503, 10.0]]",BTC-27JUN25-52000-C,66829.91,29173837186,1729886338170,181.19002,-32.53139,169.89912,1e-05,0.79286,0.0,0.0,,,,month,27JUN25,52000
0.0,0.0,0.0,0.0,BTC-27JUN25,72488.27,78.63,0.0,0.0,0.0,0.37,1.0,0.455,0.3155,0.3803524,0.3235,[],[],BTC-27JUN25-54000-C,66829.91,29029115669,1729886338170,201.13451,-28.02764,175.19713,1e-05,0.782,0.0,0.0,,,,month,27JUN25,54000
2.2,0.0,0.0,54.53,BTC-27JUN25,72488.27,74.45,0.2615,0.0,0.0,0.3151,39.3,0.4045,0.2585,0.32750278,0.27,[],"[[0.2615, 2.2]]",BTC-27JUN25-60000-C,66829.91,29188399243,1729886338069,201.85828,-29.82824,195.90701,1e-05,0.73071,0.0,0.0,,,,month,27JUN25,60000
0.0,0.0,0.0,0.0,BTC-27JUN25,72488.27,74.46,0.0,0.0,0.0,0.1297,0.0,0.222,0.0805,0.1495154,0.1339,[],[],BTC-27JUN25-58000-P,66829.91,29073055614,1729886338069,-185.99997,-28.7117,189.52966,1e-05,-0.25129,0.0,0.0,,,,month,27JUN25,58000
11.2,0.0,0.0,55.2,BTC-27JUN25,72488.27,74.45,0.091,0.0,0.0,0.1427,17.4,0.2385,0.091,0.1527363,0.2215,[],"[[0.091, 11.2]]",BTC-27JUN25-60000-P,66829.91,29188396213,1729886338069,-200.0641,-29.82824,195.90701,1e-05,-0.26929,0.0,0.0,,,,month,27JUN25,60000
2.7,10.1,59.14,54.87,BTC-27JUN25,72488.27,58.34,0.225,0.2375,0.0,0.2352,145.2,0.315,0.184,0.23592924,0.2265,"[[0.2375, 10.1]]","[[0.225, 2.7], [0.005, 100.0]]",BTC-27JUN25-65000-C,66829.91,29188428912,1729886338069,215.89652,-25.32109,212.22379,1e-05,0.67979,1546.67,0.1,0.0,0.2265,0.2265,month,27JUN25,65000
0.1,0.0,0.0,0.0,BTC-27JUN25,72488.27,74.05,0.005,0.0,0.0,0.2879,12.1,0.3805,0.229,0.30196252,0.311,[],"[[0.005, 0.1]]",BTC-27JUN25-64000-C,66829.91,29070658363,1729886338069,198.48835,-31.41164,208.48468,1e-05,0.69455,0.0,0.0,,,,month,27JUN25,64000
1.4,0.0,0.0,55.49,BTC-27JUN25,72488.27,58.34,0.1235,0.0,0.0,0.1318,102.8,0.218,0.084,0.12992832,0.2,[],"[[0.1235, 1.4], [0.005, 100.0]]",BTC-27JUN25-65000-P,66829.91,29188396211,1729886338069,-219.51838,-25.32102,212.22439,1e-05,-0.32021,0.0,0.0,,,,month,27JUN25,65000
0.0,0.0,0.0,0.0,BTC-27JUN25,72482.79,77.76,0.0,0.0,0.0,0.1249,20.5,0.217,0.0765,0.13599805,0.1484,[],[],BTC-27JUN25-56000-P,66824.56,29179160091,1729886339076,-174.93174,-28.94176,182.32438,1e-05,-0.23468,125284.75,12.5,0.0,0.1484,0.1484,month,27JUN25,56000
0.0,0.0,0.0,0.0,BTC-27JUN25,72482.79,58.28,0.0,0.0,0.0,0.2156,0.3,0.297,0.1635,0.21556504,0.231,[],[],BTC-27JUN25-68000-C,66824.56,29174009048,1729886339076,209.36507,-26.27056,221.17698,1e-05,0.64524,1571063.2,100.0,0.3475,0.23,0.231,month,27JUN25,68000
0.0,0.0,0.0,0.0,BTC-27JUN25,72482.79,58.28,0.0,0.0,0.0,0.1537,0.0,0.2435,0.102,0.15097966,,[],[],BTC-27JUN25-68000-P,66824.56,29073055620,1729886339076,-248.17766,-26.24671,221.36275,1e-05,-0.35472,0.0,0.0,,,,month,27JUN25,68000
0.0,0.0,0.0,0.0,BTC-27JUN25,72482.79,74.05,0.0,0.0,0.0,0.1707,0.0,0.2725,0.1135,0.18220777,0.1209,[],[],BTC-27JUN25-64000-P,66824.56,29073055617,1729886339076,-232.45044,-31.41125,208.48211,1e-05,-0.3055,0.0,0.0,,,,month,27JUN25,64000
8.8,14.6,58.96,55.59,BTC-27JUN25,72482.79,57.26,0.1945,0.205,0.0,0.1998,454.5,0.2815,0.148,0.2005115,0.1705,"[[0.205, 14.6]]","[[0.1945, 8.8], [0.13, 1.0], [0.12, 1.0], [0.095, 1.0], [0.0925, 1.0], [0.091, 1.0], [0.09, 0.1], [0.012, 1.0], [0.005, 0.1]]",BTC-27JUN25-70000-C,66824.56,29188428227,1729886339076,204.66241,-26.42169,225.65661,1e-05,0.62122,0.0,0.0,,,,month,27JUN25,70000
0.0,0.0,0.0,0.0,BTC-27JUN25,72482.79,74.45,0.0,0.0,0.0,0.302,12.0,0.393,0.244,0.31462242,0.1605,[],[],BTC-27JUN25-62000-C,66824.56,29029115681,1729886339076,200.43976,-30.70614,202.70799,1e-05,0.71266,0.0,0.0,,,,month,27JUN25,62000
0.1,0.0,0.0,63.8,BTC-27JUN25,72482.79,74.45,0.1275,0.0,0.0,0.1572,8.0,0.256,0.1025,0.16736001,0.239,[],"[[0.1275, 0.1]]",BTC-27JUN25-62000-P,66824.56,29131969522,1729886339076,-217.01157,-30.70614,202.70799,1e-05,-0.28734,0.0,0.0,,,,month,27JUN25,62000
0.0,0.0,0.0,0.0,BTC-27JUN25,72482.79,58.34,0.0,0.0,0.0,0.2289,0.2,0.309,0.1765,0.2294204,0.1635,[],[],BTC-27JUN25-66000-C,66824.56,29144210085,1729886339076,214.45294,-25.6218,215.8475,1e-05,0.66825,0.0,0.0,,,,month,27JUN25,66000
0.0,1.0,113.81,0.0,BTC-27JUN25,72482.79,58.34,0.0,0.3,0.0,0.1391,0.2,0.2265,0.09,0.13702263,0.1339,"[[0.3, 1.0]]",[],BTC-27JUN25-66000-P,66824.56,29174009046,1729886339076,-229.46199,-25.64462,215.66252,1e-05,-0.33177,915687.34,100.0,-0.7413,0.1339,0.1349,month,27JUN25,66000
9.2,0.0,0.0,55.51,BTC-27JUN25,72482.79,57.26,0.16,0.0,0.0,0.1653,30.1,0.257,0.1125,0.16327748,0.1425,[],"[[0.16, 9.2]]",BTC-27JUN25-70000-P,66824.56,29188438049,1729886339177,-264.24353,-26.42173,225.65631,1e-05,-0.37878,0.0,0.0,,,,month,27JUN25,70000
0.0,0.0,0.0,0.0,BTC-27JUN25,72479.76,56.64,0.0,0.0,0.0,0.1865,0.0,0.268,0.135,0.18756026,0.1725,[],[],BTC-27JUN25-72000-C,66821.51,29029115842,1729886340083,200.54163,-26.52346,230.15478,1e-05,0.59742,0.0,0.0,,,,month,27JUN25,72000
0.5,14.6,59.25,56.15,BTC-27JUN25,72479.76,57.62,0.168,0.178,0.0,0.1728,8.0,0.257,0.1215,0.17364765,0.178,"[[0.178, 14.6]]","[[0.168, 0.5], [0.01, 0.1]]",BTC-27JUN25-75000-C,66821.51,29188396204,1729886340083,190.3783,-27.51652,233.52327,1e-05,0.56487,0.0,0.0,,,,month,27JUN25,75000
0.0,0.0,0.0,0.0,BTC-27JUN25,72479.76,58.54,0.0,0.0,0.0,0.1613,0.0,0.2465,0.11,0.16253171,0.096,[],[],BTC-27JUN25-78000-C,66821.51,29073055627,1729886340083,182.32357,-28.15279,236.36072,1e-05,0.53482,0.0,0.0,,,,month,27JUN25,78000
0.0,0.0,0.0,0.0,BTC-27JUN25,72471.05,58.55,0.0,0.0,0.0,0.2374,0.0,0.339,0.175,0.23533061,0.2605,[],[],BTC-27JUN25-78000-P,66813.83,29150886400,1729886341090,-342.90634,-28.15112,236.33715,1e-05,-0.46527,0.0,0.0,,,,month,27JUN25,78000
0.0,0.0,0.0,0.0,BTC-27JUN25,72471.05,60.1,0.0,0.0,0.0,0.2074,0.0,0.307,0.1475,0.20534556,0.2265,[],[],BTC-27JUN25-74000-P,66813.83,29073055623,1729886341090,-305.7648,-28.41064,232.33909,1e-05,-0.41908,0.0,0.0,,,,month,27JUN25,74000
0.0,0.0,0.0,0.0,BTC-27JUN25,72471.05,56.65,0.0,0.0,0.0,0.1799,0.0,0.273,0.1245,0.17783616,0.1465,[],[],BTC-27JUN25-72000-P,66813.83,29131969507,1729886341090,-284.29158,-26.52315,230.14121,1e-05,-0.40267,0.0,0.0,,,,month,27JUN25,72000
11.8,10.9,58.0,55.86,BTC-27JUN25,72471.05,57.08,0.2465,0.2535,0.0,0.2504,1.4,0.3525,0.1875,0.24823501,0.263,"[[0.2535, 10.9]]","[[0.2465, 11.8]]",BTC-27JUN25-80000-P,66813.83,29188439653,1729886341472,-360.06383,-27.61424,236.57182,1e-05,-0.49122,0.0,0.0,,,,month,27JUN25,80000
5.7,0.6,57.66,56.44,BTC-27JUN25,72471.05,57.08,0.1445,0.1485,0.0,0.1466,20.4,0.231,0.0975,0.14793083,0.134,"[[0.1485, 0.6]]","[[0.1445, 5.7]]",BTC-27JUN25-80000-C,66813.83,29188409639,1729886341090,175.82929,-27.61286,236.5726,1e-05,0.50877,0.0,0.0,,,,month,27JUN25,80000
0.0,0.0,0.0,0.0,BTC-27JUN25,72471.05,60.1,0.0,0.0,0.0,0.1865,0.0,0.2725,0.133,0.187562,0.2895,[],[],BTC-27JUN25-74000-C,66813.83,29029115545,1729886341090,192.48356,-28.41064,232.33909,1e-05,0.58092,0.0,0.0,,,,month,27JUN25,74000
0.0,0.0,0.0,0.0,BTC-27JUN25,72471.05,56.58,0.0,0.0,0.0,0.1367,0.0,0.22,0.088,0.13750009,,[],[],BTC-27JUN25-82000-C,66813.83,29073055630,1729886341090,170.69551,-27.29515,237.10023,1e-05,0.48647,0.0,0.0,,,,month,27JUN25,82000
0.0,0.0,0.0,0.0,BTC-27JUN25,72471.05,56.58,0.0,0.0,0.0,0.268,0.0,0.371,0.2035,0.26531432,0.4845,[],[],BTC-27JUN25-82000-P,66813.83,29033283652,1729886341090,-381.41754,-27.29515,237.10023,1e-05,-0.51353,0.0,0.0,,,,month,27JUN25,82000
0.0,0.0,0.0,0.0,BTC-27JUN25,72471.05,55.51,0.0,0.0,0.0,0.1612,0.0,0.243,0.111,0.16253813,0.239,[],[],BTC-27JUN25-76000-C,66813.83,29073055625,1729886341090,189.28078,-26.58984,235.43826,1e-05,0.54909,0.0,0.0,,,,month,27JUN25,76000
0.0,0.0,0.0,0.0,BTC-27JUN25,72471.05,55.51,0.0,0.0,0.0,0.2098,0.3,0.306,0.151,0.20782936,0.2125,[],[],BTC-27JUN25-76000-P,66813.83,29073055626,1729886341090,-322.43376,-26.58984,235.43826,1e-05,-0.45091,0.0,0.0,,,,month,27JUN25,76000
10.4,17.7,60.23,55.57,BTC-27JUN25,72471.05,57.62,0.201,0.216,0.0,0.2075,1.6,0.3055,0.149,0.20518583,0.2175,"[[0.216, 17.7]]","[[0.201, 10.4]]",BTC-27JUN25-75000-P,66813.83,29188439490,1729886341090,-312.07193,-27.51561,233.50346,1e-05,-0.43523,0.0,0.0,,,,month,27JUN25,75000
0.0,0.0,0.0,0.0,BTC-27JUN25,72456.02,59.22,0.0,0.0,0.0,0.296,0.0,0.4035,0.228,0.29281584,0.273,[],[],BTC-27JUN25-84000-P,66799.27,29033283833,1729886342097,-400.36148,-28.52475,236.74289,1e-05,-0.52442,0.0,0.0,,,,month,27JUN25,84000
1.1,1.1,57.55,56.93,BTC-27JUN25,72456.02,57.25,0.125,0.127,0.0,0.1261,18.5,0.21,0.079,0.12750464,0.1355,"[[0.127, 1.1]]","[[0.125, 1.1]]",BTC-27JUN25-85000-C,66799.27,29188439640,1729886342097,160.92364,-27.53963,235.24183,1e-05,0.45759,0.0,0.0,,,,month,27JUN25,85000
0.0,0.0,0.0,0.0,BTC-27JUN25,72456.02,55.74,0.0,0.0,0.0,0.1179,0.0,0.1995,0.072,0.11998509,0.084,[],[],BTC-27JUN25-86000-C,66799.27,29073055633,1729886342097,158.15449,-26.61069,234.6717,1e-05,0.44195,0.0,0.0,,,,month,27JUN25,86000
0.0,0.0,0.0,0.0,BTC-27JUN25,72456.02,59.22,0.0,0.0,0.0,0.1367,12.5,0.223,0.0875,0.13749395,0.1259,[],[],BTC-27JUN25-84000-C,66799.27,29179160093,1729886342097,164.64013,-28.57136,236.32969,1e-05,0.47521,106289.42,12.5,0.0,0.1259,0.1259,month,27JUN25,84000
9.8,3.0,60.36,56.28,BTC-27JUN25,72456.02,58.01,0.347,0.36,0.0,0.3522,4.3,0.4625,0.282,0.35054674,0.4185,"[[0.36, 3.0]]","[[0.347, 9.8]]",BTC-27JUN25-90000-P,66799.27,29188428954,1729886342097,-455.89148,-27.39657,230.9573,1e-05,-0.58681,0.0,0.0,,,,month,27JUN25,90000
0.0,0.0,0.0,0.0,BTC-27JUN25,72452.17,58.3,0.0,0.0,0.0,0.0962,0.0,0.1785,0.053,0.09807396,0.0545,[],[],BTC-27JUN25-95000-C,66794.92,29073055636,1729886343104,134.48063,-26.66586,224.81324,1e-05,0.37176,0.0,0.0,,,,month,27JUN25,95000
0.0,0.0,0.0,0.0,BTC-27JUN25,72452.17,58.0,0.0,0.0,0.0,0.1178,0.0,0.2015,0.071,0.11998054,0.2705,[],[],BTC-27JUN25-88000-C,66794.92,29073055634,1729886343104,153.45671,-27.58353,233.75138,1e-05,0.4323,0.0,0.0,,,,month,27JUN25,88000
11.4,3.4,59.95,55.95,BTC-27JUN25,72452.17,57.24,0.295,0.308,0.0,0.299,1.0,0.4055,0.2325,0.29657957,0.27,"[[0.308, 3.4]]","[[0.295, 11.4]]",BTC-27JUN25-85000-P,66794.92,29188439636,1729886343104,-408.48536,-27.535,235.22509,1e-05,-0.54248,0.0,0.0,,,,month,27JUN25,85000
0.0,0.0,0.0,0.0,BTC-27JUN25,72452.17,55.73,0.0,0.0,0.0,0.3045,0.0,0.4095,0.2375,0.30281465,0.655,[],[],BTC-27JUN25-86000-P,66794.92,29033283602,1729886343104,-420.91612,-26.6059,234.65316,1e-05,-0.55812,0.0,0.0,,,,month,27JUN25,86000
0.1,7.4,58.06,57.43,BTC-27JUN25,72452.17,58.0,0.1085,0.1105,0.0,0.1104,14.5,0.1945,0.065,0.11270186,0.1275,"[[0.1105, 7.4]]","[[0.1085, 0.1]]",BTC-27JUN25-90000-C,66794.92,29188439652,1729886343205,146.9629,-27.39134,230.93548,1e-05,0.41312,5177.62,0.6,0.0,0.1275,0.1275,month,27JUN25,90000
0.0,0.0,0.0,0.0,BTC-27JUN25,72452.17,58.0,0.0,0.0,0.0,0.3321,0.0,0.441,0.2625,0.33031775,0.445,[],[],BTC-27JUN25-88000-P,66794.92,29033283843,1729886343104,-439.05486,-27.58353,233.75138,1e-05,-0.5677,0.0,0.0,,,,month,27JUN25,88000
1.4,2.7,59.08,58.24,BTC-27JUN25,72452.17,58.6,0.082,0.0845,0.0,0.0831,130.3,0.164,0.0435,0.08475228,0.068,"[[0.0845, 2.7]]","[[0.082, 1.4]]",BTC-27JUN25-100000-C,66794.92,29188393890,1729886343104,121.22045,-25.82067,215.48138,1e-05,0.33283,0.0,0.0,,,,month,27JUN25,100000
0.0,0.0,0.0,0.0,BTC-27JUN25,72452.17,58.3,0.0,0.0,0.0,0.407,0.0,0.52,0.3335,0.404688,0.7535,[],[],BTC-27JUN25-95000-P,66794.92,29033283841,1729886343104,-505.16254,-26.66586,224.81324,1e-05,-0.62824,0.0,0.0,,,,month,27JUN25,95000
0.6,3.7,95.35,26.18,BTC-27JUN25,72452.17,58.6,0.3875,0.58,0.0,0.463,1.9,0.579,0.3875,0.46013523,0.535,"[[0.58, 3.7]]","[[0.3875, 0.6]]",BTC-27JUN25-100000-P,66794.92,29188439649,1729886343104,-548.64627,-25.82076,215.47967,1e-05,-0.66718,0.0,0.0,,,,month,27JUN25,100000
3.8,7.1,59.88,58.96,BTC-27JUN25,72452.17,59.42,0.0625,0.065,0.0,0.0638,14.4,0.1405,0.0295,0.06297485,0.071,"[[0.065, 7.1]]","[[0.0625, 3.8], [0.0005, 12.3]]",BTC-27JUN25-110000-C,66794.92,29188439503,1729886343104,99.67804,-23.78396,195.74492,1e-05,0.26911,99425.11,30.9,4.4118,0.0335,0.071,month,27JUN25,110000
0.0,0.0,0.0,0.0,BTC-27JUN25,72449.74,59.08,0.0,0.0,0.0,0.0733,0.0,0.152,0.036,0.07330149,0.159,[],[],BTC-27JUN25-105000-C,66793.11,29073055589,1729886344111,110.83845,-24.86551,206.85439,1e-05,0.3005,0.0,0.0,,,,month,27JUN25,105000
